News Title,Content
" Need Ayodhya settlement, not judgment: Sunni Waqf Board lawyer | India News - Times of India","NEW DELHI: A representative of the UP Sunni Waqf Board said some of the parties involved in the Ayodhya title dispute have reached a settlement, which will ensure a ""win-win situation for both sides and there will not be any need for judgment"". Advocate Shahid Rizvi, speaking on behalf of Waqf Board chairman Zufar Ahmad Farooqui, said: ""The terms of settlement are such that no party will be disappointed, and we urge the other parties (Ram Lalla Virajman and Nirmohi Akhara) to shun differences and join us in resolving this age-old dispute."" The Board is one of the most prominent stakeholder in the case from the Muslim side. There are also other Muslim parties involved in the case including appeals filed in personal capacity. Ram Lalla and the Nirmohi Akhara did not participate in the second round of mediation after the first round failed to ensure parties in reaching an amicable resolution. The apex court began daily hearing in the case on August 6. The second round of mediation was initiated at the behest of Muslim parties, in the middle of September, and the top court had given its approval on continuation on the process of mediation. Rizvi insisted that the dispute of this nature does not need a judgment, and that a settlement is the best resolution. However, counsel representing the Board in the top court has refused to comment on the nature of settlement, and have gone on record saying they are not in the know-how of any settlement. Two appeals were been filed by the Board in 2011 -- the main lawsuit and the Ram Lalla lawsuit. Rizvi said the court-appointed mediation panel had filed a report in the apex court based on terms and conditions on which the parties agreed. The report was filed in the court on Wednesday morning. He, however, refused to divulge the details on the nature of terms and conditions agreed between the parties which include the Waqf Board, Nirvani Akhara and three other Hindu parties. He also refused to comment if the Board has expressed willingness to part with the Babri Masjid area in exchange for any other site in Ayodhya. "" The mediation panel has made tremendous achievement by coming out with a resolution. Now, the apex court will decide on the mutual settlement filed on court's direction,"" added Rizvi. However, the Nirmohi Akhara has rubbished the claims on mediation. ""Why were they (the Waqf Board) waiting for the judgement to be reserved. They should have come to the court and agreed for the title of dispute site in favour of us,"" its spokesman Kartick Chopra, said. Citing the legal channel of settlement before the judgement, Rizvi said there is a provision in civil cases where parties can settle the matter even after the judgement has been reserved. ""Everybody wants to settle the matter. Moreover, it is not one-sided settlement,"" he added. A five-judge of the Supreme Court, led by Chief Justice Ranjan Gogoi, had on Wednesday reserved its judgment in the case after a marathon 40-day hearing. Download The Times of India News App for Latest India News."
Ayodhya verdict: Will mediation finally resolve the Ayodhya land dispute? | India News - Times of India,"NEW DELHI: Even as the Supreme Court reserved its verdict in the Ram Janmabhoomi-Babri Masjid dispute till November 17 on the last day of the day-to-day hearings, there're indications that the 70 years old case might finally get resolved through a mediation formula. It remains to be seen whether the court goes with the mediation settlement or comes up with its own verdict. Encore, once moreThe once-failed mediation following which the SC stepped in to solve the dispute from August, seems to have got a second lease of life, with the SC-appointed mediation panel — comprising former Judge of SC F M I Kalifulla, senior advocate Sriram Panchu and spiritual leader Sri Sri Ravishankar — filing a settlement between the warring Hindu and Muslim parties. According to the terms of the settlement, Sunni Wakf Board will give up its claim on the disputed 2.77 acre land in lieu of which the government will do restoration work at 52 mosques in Ayodhya; the Wakf Board will construct another mosque at an alternative site; implementation of the Places of Worship (Special Provisions) Act, 1991 that prohibits ""conversion of any place of worship and to provide for the maintenance of the religious character of any place of worship as it existed"" on August 15, 1947 (the Act exempts Ram Janmabhoomi-Babri Masjid dispute from its purview); and opening of select few mosques under ASI control for offering of namaz. READ ALSO | In latest theatrics, Rajeev Dhavan shreds 'Ram birthplace' mapWhat's different Unlike last time, the mediation panel appears to have got the Muslim parties on board with its settlement formula — with signatories to the settlement including Sunni Wakf Board, parent body of Nirmohi Akharas, Nirvani Akhara, Hindu Mahasabha and Ram Janmasthan Punarudhar Samiti. Even though the VHP-backed Ram Janmabhoomi Nyas did not participate in the mediation, the settlement is in line with their objectives — that of building a Ram temple at the disputed site. On the Muslim side, one of the parties — the Jamiat Ulema — is also not a signatory to the settlement. However, it's the Sunni Wakf Board which has ownership of the land. READ ALSO | Muslim parties ready to drop claim to Ayodhya land: Mediation panelA filmy twist Earlier in the day, there were plenty of histrionics on display by both the bar and bench, when the lawyer for the Hindu Mahasabha, Vikas Singh, produced a map which was supposedly the site of the birthplace of Lord Rama, along with a few other documents. This was objected to by the lawyer for the Muslim parties, Rajeev Dhawan, who questioned the map's veracity. READ ALSO | Ram temple construction from December 6: Sakshi MaharajLost in sarcasm? Dhawan, objecting to the introduction of new evidence, sought the court’s permission to tear up the map — ""May I have your permission to tear this document....this is Supreme Court and not a joke"" — and proceeded to do the same, following which the Chief Justice of India (CJI) Ranjan Gogoi remarked that he could shred it further, which the lawyer understood in the literal sense and went ahead with the tearing. Except that the CJI, heading a five-judge bench, then warned that if both parties kept speaking out of turn, the judges would stage a walkout — ""We can also get up right now and finish the proceedings in the matter."" No leave till November 30Meanwhile, the UP government has ordered all officials to be on ""field duty"" with no leave permissible till November 30. The instructions, which came on Wednesday, coinciding with the last day of the SC hearing in the Ayodhya land dispute case, were attributed by the government to the festival season. Download The Times of India News App for Latest India News."
"Ayodhya case: In latest theatrics, Dhavan shreds 'Ram birthplace' map | India News - Times of India","NEW DELHI: Enacting a Bollywood courtroom scene in the Supreme Court, Muslim party counsel Rajeev Dhavan on Wednesday dramatically tore into pieces a map which Hindu Mahasabha had cited as depicting the ""exact location of Lord Ram's birthplace"" at the disputed site in Ayodhya. Appearing for Hindu Mahasabha, senior advocate Vikas Singh was showing a map claiming to locate where Lord Ram is believed to have been born at the disputed site in Ayodhya. But, he ran into stiff resistance from Dhavan who doubted its veracity and the five-judge bench headed by CJI Ranjan Gogoi appeared to sustain his objection. Read also | Muslim parties ready to drop claim to Ayodhya land: Mediation panelSingh clarified he is not relying on the map as evidence, but Dhavan continued to raise his voice. The CJI told Dhavan: ""Since the Hindu party is not relying on the map, and if you (Dhavan) find it irrelevant, then you can tear it off."" As if acting on the cue, the 73-year-old senior advocate dramatically tore the map to pieces to the surprise of advocates who were present in good number in the CJI's courtroom. Theatrics and brow-beating of the opponent's counsel, and even judges, is not new to Dhavan. If in Sahara case judgment of May 6, 2014, the SC adversely commented on his boisterous arguments intended to discomfit judges, the fivejudge bench of CJI Gogoi and Justices SA Bobde, DY Chandrachud, Ashok Bhushan and S Abdul Nazeer had a first hand experience during the 40-day arguments in the case. Read also |Muslim parties ready to drop claim to Ayodhya land: Mediation panelOn the very first day of commencement of arguments on August 6, the CJI promised that each party will get adequate time to make their submissions. Dhavan replied, ""I hope so."" An irked CJI asked, ""Do you doubt?"" Dhavan said, ""Yes, some.""CJI had asked him not to forget that he was an officer of the court who should keep the dignity of court in mind. Few days into the hearing, Justice Bhushan asked certain questions when Dhavan was arguing. Disliking the questioning, Dhavan stumped the judges by asking, ""Do I feel aggression in the tone?"" The judges and counsel for Hindu parties made known their displeasure with Dhavan for accusing the judge of being aggressive when he had put a question to him. Read also | Ram temple construction from December 6: Sakshi MaharajAt another time, Dhavan disliked the questions being put to him on the claim of Muslim parties for ownership over the disputed site. The bench had actually been putting questions to the Hindu parties right through the hearing. It did so the very next day; ie on Tuesday when, after directing a number of posers at K Parasaran, the CJI turned to Dhavan and asked, ""Are we putting enough questions to them?"" But Dhavan had clearly reserved his best theatrics for the final day when he tore up the map in the morning session. In the afternoon session, he told the court that he spoke to a reporter who disputed his claim that the CJI had given him the go-ahead to tear the map. ""The CJI said 'you find it irrelevant, then you can tear it off ' and that is precisely what I said. I tore it with permission from CJI,"" he said. Download The Times of India News App for Latest India News."
Ayodhya verdict date: Supreme Court likely to pronounce verdict between November 4-17 | India News - Times of India,"NEW DELHI: The Supreme Court on Wednesday reserved its verdict on a batch of petitions in connection with the Ram Mandir-Babri Masjid land dispute case. The five-judge Constitution bench of the Supreme Court, headed by Chief Justice of India Ranjan Gogoi, today reserved its judgment, after a marathon 40-day hearing in the case. It is expected and very likely that the judgment would be pronounced by the top court between November 4-17, as the CJI is going to retire on November 17. SC concludes hearing in Ayodhya dispute; here's how case unfolded over the yearsWhile talking to media, Varun Sinha, Hindu Mahasabha's lawyer said, ""Supreme Court has reserved the order and has made it clear that the decision will come, in this case, within 23 days."" As the proceedings today concludes in the case after 40 days, it turned out to be the second longest /lengthiest hearing ever in the history of the Supreme Court, after the Kesavananda Bharati case, which went on for 68 days, while the third one was a batch of petitions challenging the Constitutional validity of Aadhaar case, which was heard for 38 days. Ayodhya case: SC concludes hearing in Ram Janmabhoomi-Babri Masjid land dispute, reserves orderThe four other judges, in the five-judge Constitution bench which heard the case, were - Justices Sharad Arvind Bobde, Ashok Bhushan, D Y Chandrachud and S Abdul Nazeer. The apex court was hearing the case from August 6 this year, on a day-to-day basis (five days a week) after the mediation process, conducted by a three-member mediation panel, headed by Justice (Retired) FMI Kalifullah, in the case failed. Supreme Court is hearing a batch of petitions challenging the September 30, 2010 Allahabad high court judgment dividing the 2.77 acres of the disputed land at Ayodhya into three equal parts to Ram Lalla, Sunni Waqf Board and Nirmohi Akhara. These three parties — Ram Lalla, Sunni Waqf Board and Nirmohi Akhara — however, knocked the doors of the apex court challenging the Allahabad HC verdict and sought modification of the judgment. Download The Times of India News App for Latest India News."
 Ayodhya dispute should be left to SC to decide upon: Congress | India News - Times of India,"NEW DELHI: On a day the Supreme Court reserved its judgement in the politically sensitive Ram Janmabhoomi-Babri Masjid land dispute case, the Congress on Wednesday said the matter was under the court's consideration and should be left to it to decide upon. After hearing the arguments of the Hindu and the Muslim sides for 40 days, a five-judge Constitution bench, headed by Chief Justice Ranjan Gogoi, concluded hearing in the case and reserved the judgement.  The Constitution bench, which started the day-to-day proceedings on August 6 after mediation proceedings failed to find an amicable solution to the dispute, had revised the deadline for wrapping up the proceedings.  Asked about the Congress's stand regarding the Supreme Court reserving the judgement in the case, Congress spokesperson Akhilesh Pratap Singh said, ""The case which is under the consideration of the Supreme Court should be left to it to decide upon.""  Singh was addressing a press conference at party headquarters in New Delhi.  The Supreme Court on Wednesday saw senior advocate Rajeev Dhavan tearing up the pictorial map provided by a Hindu party purportedly showing the exact birthplace of Lord Ram on the concluding day of the marathon hearing in the politically sensitive case of Ram Janmabhoomi-Babri Masjid land dispute in Ayodhya.  Dhavan represents Sunni Waqf Board and other Muslim parties.  When asked about the map tearing incident in the court, Singh replied, ""We are not the court...The court will consider the matter on the basis of merits and demerits. You should wait for it."" Download The Times of India News App for Latest India News."
 SC concludes hearing in Ayodhya dispute; here's how case unfolded over the years | India News - Times of India,NEW DELHI: The Supreme Court has concluded hearing in Ram Janmabhoomi-Babri Masjid land dispute case. The apex court started the day-to-day proceedings on August 6 this year after noting that the mediation proceedings to resolve the dispute have failed. Here's a look at some important developments in the case over the years. AYODHYA'S UNDISPUTED LAND - THE OWNERSHIPDownload The Times of India News App for Latest India News.
 Chronology of events in Ram Janmabhoomi-Babri Masjid land dispute case | India News - Times of India,"NEW DELHI: The following is the chronology of events in the Ram Janmabhoomi-Babri Masjid land dispute case in Ayodhya in which the Supreme Court Wednesday concluded 40-day hearing and reserved the order. - 1528: Babri Masjid built by Mir Baqi, commander of Mughal emperor Babur. - 1885: Mahant Raghubir Das files plea in Faizabad district court seeking permission to build a canopy outside the disputed structure. Court rejects the plea. - 1949: Idols of Ram Lalla placed under central dome outside the disputed structure. - 1950: Gopal Simla Visharad files suit in Faizabad district court for rights to worship the idols of Ram Lalla. - Paramahansa Ramachandra Das files suit for continuation of worship and keeping the idols. - 1959: Nirmohi Akhara files suit seeking possession of the site. - 1981: UP Sunni Central Waqf Board files suit for possession of the site. - Feb 1, 1986: Local court orders the government to open the site for Hindu worshippers. - Aug 14, 1989: Allahabad HC orders maintenance of status quo in respect of the disputed structure. - Dec 6, 1992: Babri Masjid demolished. - Apr 3, 1993: 'Acquisition of Certain Area at Ayodhya Act' passed for acquiring land by Centre in the disputed area. - Various writ petitions, including one by Ismail Faruqui, filed in Allahabad HC challenging various aspects of the Act. - SC exercising its jurisdiction under Article 139A transferred the writ petitions, which were pending in the High Court. - Oct 24, 1994: SC says in historic Ismail Faruqui case mosque was not integral to Islam. - Apr, 2002: HC begins hearing on determining who owns the disputed site. - Mar 13, 2003: SC says, in the Aslam alias Bhure case, no religious activity of any nature be allowed at the acquired land. - Sep 30, 2010: HC, in a 2:1 majority, rules three-way division of disputed area between Sunni Waqf Board, the Nirmohi Akhara and Ram Lalla. - May 9, 2011: SC stays HC verdict on Ayodhya land dispute. - Mar 21, 2017: CJI JS Khehar suggests out-of-court settlement among rival parties. - Aug 7: SC constitutes three-judge bench to hear pleas challenging 1994 verdict of the Allahabad HC. - Feb 8, 2018: SC starts hearing the civil appeals. - Jul 20: SC reserves verdict. - Sep 27: SC declines to refer the case to a five-judge Constitution bench. Case to be heard by a newly constituted three-judge bench on October 29. - Oct 29: SC fixes the case for the first week of January before an appropriate bench, which will decide the schedule of hearing. - Dec 24: SC decides to take up petitions on case for hearing on January 4, 2019. - Jan 4, 2019: SC says an appropriate bench constituted by it will pass an order on January 10 for fixing the date of hearing in the title case. - Jan 8: SC sets up a five-judge Constitution Bench to hear the case headed by Chief Justice Ranjan Gogoi and comprising justices S A Bobde, N V Ramana, U U Lalit and D Y Chandrachud. - Jan 10: Justice U U Lalit recuses himself prompting SC to reschedule the hearing for January 29 before a new bench. - Jan 25: SC reconstitutes 5-member Constitution Bench to hear the case. The new bench comprises Chief Justice Ranjan Gogoi and Justices S A Bobde, D Y Chandrachud, Ashok Bhushan and S A Nazeer. - Jan 29: Centre moves SC seeking permission to return the 67-acre acquired land around the disputed site to original owners. - Feb 26: SC favours mediation, fixes Mar 5 for order on whether to refer matter to court-appointed mediator. - Mar 8: SC refers the dispute for mediation by a panel headed by former apex court judge F M I Kallifulla. - Apr 9: Nirmohi Akhara opposes in SC Centre's plea to return acquired land around Ayodhya site to owners. - May 9: 3-member mediation committee submits interim report in SC. - May 10: SC extends time till Aug 15 to complete mediation process. - Jul 11: SC seeks report on ""progress of mediation"". - Jul 18: SC allows mediation process to continue, seeks outcome report by Aug 1. - Aug 1: Report of mediation submitted in sealed cover to SC. - Aug 2: SC decides to conduct day-to day hearing from Aug 6 as mediation fails. - Aug 6: SC commences day-to-day hearing on the land dispute. - Oct 4: SC says it will wrap up hearing on Oct 17, judgment by Nov 17. - SC directs UP govt to provide security to state Waqf Board Chairperson. - Oct 16: SC concludes hearing; reserves order. Download The Times of India News App for Latest India News."
" Ayodhya case: SC concludes hearing in Ram Janmabhoomi-Babri Masjid land dispute, reserves order | India News - Times of India","NEW DELHI: The Supreme Court on Wednesday concluded hearing in the politically sensitive case of Ram Janmbhoomi-Babri Masjid land dispute in Ayodhya and reserved the judgment. The bench heard for 40 days the arguments of the Hindu and the Muslim sides. SC concludes hearing in Ayodhya dispute; here's how case unfolded over the yearsA 5-judge Constitution bench, headed by Chief Justice Ranjan Gogoi, granted three days to contesting parties to file written notes on 'moulding of relief' or narrowing down the issues on which the court is required to adjudicate. The other members of the bench are justices S A Bobde, D Y Chandrachud, Ashok Bhushan and S A Nazeer. The protracted hearing in the Ayodhya dispute had entered the crucial final leg on October 14 when the apex court resumed proceedings on the 38th day after the week-long Dussehra break. 'Enough is enough': Ayodhya hearing to end today at 5pm, CJI saysThe Constitution bench, which started the day-to-day proceedings on August 6 after mediation proceedings failed to find an amicable solution to the vexatious dispute, had revised the deadline for wrapping up the proceedings. Fourteen appeals have been filed in the apex court against the 2010 Allahabad High Court judgment, delivered in four civil suits, that the 2.77-acre land in Ayodhya be partitioned equally among the three parties -- the Sunni Waqf Board, the Nirmohi Akhara and Ram Lalla. Initially, as many as five lawsuits were filed in the lower court. The first one was filed by Gopal Singh Visharad, a devotee of ''Ram Lalla'', in 1950 to seek enforcement of the right to worship of Hindus at the disputed site. In the same year, the Paramahansa Ramachandra Das had also filed the lawsuit for continuation of worship and keeping the idols under the central dome of the now-demolished disputed structure. The plea was later withdrawn. Later, the Nirmohi Akahara also moved the trial court in 1959 seeking management and ''shebaiti'' (devotee) rights over the 2.77 acre disputed land. Then came the lawsuit of the Uttar Pradesh Sunni Central Wakf Board which moved the court in 1961, claiming title right over the disputed property. The deity, ''Ram Lalla Virajman'' through next friend and former Allahabad High Court judge Deoki Nandan Agrawal, and the Janambhoomi (the birthplace) moved the lawsuit in 1989, seeking title right over the entire disputed property on the key ground that the land itself has the character of the deity and of a ''Juristic entity''. Later, all the lawsuits were transferred to the Allahabad High Court for adjudication following the demolition of the disputed Ram Janambhoomi-Babri masjid structure on December 6, 1992, sparking communal riots in the country. Earlier, the bench had said it would wrap up the hearing by October 17, a day sooner than the earlier schedule. Fixing the schedule for the final leg of the lengthy arguments, it had said that the Muslim side would complete the arguments on October 14 and thereafter, two days would be granted to the Hindu parties to sum up their rejoinders by October 16. The judgment in the matter is to be pronounced by November 17, the day the Chief Justice of India will demit the office. The apex court had on August 6 commenced day-to-day proceedings in the case as the mediation proceedings initiated to find the amicable resolution had failed. It had taken note of the report of the three-member panel, comprising Justice FMI Kallifulla, spiritual guru and founder of the Art of Living foundation Sri Sri Ravishankar and senior advocate and renowned mediator Sriram Panchu, that mediation proceedings, which went on for about four months, did not result in any final settlement and it had to decide the matter pending before it. In Video:Ayodhya case: SC concludes hearing in Ram Janmabhoomi-Babri Masjid land disputeDownload The Times of India News App for Latest India News."
 Muslim parties ask SC: Why all questions directed at us? | India News - Times of India,"NEW DELHI: After 38 days of arguments on cross-appeals for ownership of the 2.77 acre Ram Janmabhoomi-Babri Masjid disputed land in Ayodhya, the Muslim parties suggested there was a bias against them by telling the Supreme Court that the five-judge bench had directed all questions at them while none were put to Hindu parties. With three more days to go before arguments conclude, a bench of CJI Ranjan Gogoi and Justices S A Bobde, D Y Chandrachud, Ashok Bhushan and S Abdul Nazeer raised questions on the claim of Muslim parties for full ownership over the disputed land as they argued that Hindu parties had never sought ownership over the mosque from 1885 till 1989, when the deity through next friend filed a suit. Justice Chandrachud asked what was the implication of Hindus continuously worshipping in the mosque’s outer courtyard and whether it would amount to Muslim parties ceding ownership right. Appearing for Muslim parties, advocate Rajeev Dhavan argued that Hindus were given only prescriptive right to worship in the outer courtyard and that could never amount to ceding title of any part of the mosque to them. When the judge put another question about iron railings being erected inside the mosque to segregate worship areas of Hindus and Muslims, an irked Dhavan said, “What I like about this hearing is that all questions are directed at us (Muslim parties) and none to them (Hindu parties).” Taken aback, Justice Chandrachud said Dhavan’s remark was “completely unwarranted”. But Dhavan retorted, “It is not unwarranted though I am duty bound to answer the questions put by the bench.” Dhavan may not have been correct in casting aspersions at the bench as the judges had repeatedly questioned propositions and arguments of advocates K Parasaran, C S Vaidyanathan and P N Mishra, who appeared for Hindu parties, and advocate Sushil Jain, who appeared for Nirmohi Akhara. Download The Times of India News App for Latest India News."
 Ayodhya: VHP seeks administrative nod to offer prayers at 'Ram Janmabhoomi' on Diwali | India News - Times of India,"AYODHYA: The Vishva Hindu Parishad (VHP) on Monday sought Divisional Commissioner's permission to perform prayers on Diwali at 'Ram Janmabhoomi site'. ""The Commissioner has assured us that the tradition of celebrating Diwali will be continued and they will put their best efforts to make it possible. The Saints are happy that the administration is with us. We will celebrate the festival with great enthusiasm. And we hope that we will get permission from the authorities,"" said Mahant Kanhaiya Das while speaking to media persons here. ""The tradition of lightning 'Diyas' in the premises during Deepawali has been celebrated from the past three years and VHP hopes that this year also the tradition will be kept alive. And so we have requested the authorities to grant permissions. We also made another request that if we cannot light the 'Diyas' then at least let us donate them and then authorities can light them up in the premises,"" said Sharad Sharma, VHP. Manoj Mishra Commissioner, Ayodhya Zone said: ""They have informed me of their request and I have told them that the Supreme Court is the rightful authority to make a decision in this regard. I had asked them to seek apex court's permission as the issue regarding this land is under hearing in court. I am not the competent authority to fulfil their requests and they should take permission from the court."" Restrictions under Section 144 have been imposed in the district by the District Magistrate Court in anticipation of a verdict in the Ayodhya land case. The decision was also been taken considering the upcoming festivals in the state. Download The Times of India News App for Latest India News."
 Ayodhya: SC directs UP govt to provide security 'forthwith' to state Waqf Board chairperson | India News - Times of India,"NEW DELHI: The Supreme Court on Monday directed the Uttar Pradesh government to provide security ""forthwith"" to the UP Waqf Board chairperson Zafar Ahmed Farooqui. A 5-judge Constitution bench, headed by Chief Justice Ranjan Gogoi, took note of the communication addressed to it by the mediation committee that Farooqui apprehended threat and directed the state government to take immediate steps to provide him security. The letter on the security threat was written by Sriram Panchu, one of the mediators besides former apex court judge F M I Kalifulla and spiritual leader Sri Sri Ravi Shankar. Download The Times of India News App for Latest India News."
Ram Mandir news: Section 144 in Ayodhya till Dec 10 in anticipation of title suit verdict | India News - Times of India,"LUCKNOW: The district administration has clamped Section 144 in Ayodhya district in anticipation of the Supreme Court verdict on the title suit and prohibitory orders will remain in place till December 10 — four days after the Babri demolition anniversary. Speaking to TOI, Ayodhya district magistrate Anuj Kumar Jha said, Section 144 has been in place in the district since August 31, but it only covered unlawful assembly. “On Saturday, we added the part on Ayodhya verdict in our order, keeping in mind the safety of citizens,” said Jha. The order also restricts use of drones, unmanned aerial vehicles for filming or shooting inside the district. Most importantly, sale and purchase of crackers will not be allowed without permission of the magistrate even during Deepawali. Shops will be placed only on designated places surveyed by the DM. Section 144 prohibits assembly of four or more people and empowers the administration and police to book people for rioting. Read this story in BengaliIn Video:Ram temple’s fate hangs in balance as hearing nears end: Section 144 imposed in AyodhyaDownload The Times of India News App for Latest India News."
 Muslim Personal Board optimistic of SC ruling in Babri Masjid favour | India News - Times of India,"LUCKNOW: The All India Muslim Personal Law Board (AIMPLB) on Saturday expressed optimism about the Supreme Court's judgment in favour of the Babri Masjid in Ayodhya claiming such ""a judgment for Muslim cause will be based on right, fair play and justice."" The board, which held its working committee meeting at Lucknow's Darul Uloom Nadwatul Ulama on the day, also reiterated its stance that land dedicated to a mosque cannot be altered, changed or transferred in any manner as it is not permitted under Shariat. Holding the meeting under the chairmanship of Maulana Rabey Hasani Nadwi, the board further clarified that while no Muslim can surrender or transfer such a waqf land, the submission of Muslims is based on historical facts and evidence that Babri Masjid was constructed without demolishing any temple or any other place of worship. ""Several proposals were mooted for mediation in the Ayodhya dispute and AIMPLB participated in those completely. But it is clear now that there is no possibility of mediation or reconciliation. Since legal proceedings are in the final stage, there is no possibility of any mediation now,"" said the press statement issued by the board after its day-long meeting in Lucknow. Expressing satisfaction on the way facts from the Muslim side were presented in court by all of the counsels, the board expressed its optimism towards a favourable court verdict. ""The AIMPLB expressed its optimism that the SC will pronounce judgment in favour of Muslim cause which will be based on right, fair play and justice,"" the official statement said. It also said that the Ayodhya dispute is a test case for basic values of secularism enshrined in the Constitution. ""Ultimate judgment of the apex court will align with the rule of law and basic value of the Constitution,"" the board said. The working committee also held deliberations on Uniform Civil Code (UCC) calling the concept a ""threat to diversity."" ""Any attempts made to destroy this diversity either through court or legislative measures, it will be the board's duty to oppose it democratically and peacefully,"" the board said. Not only will UCC affect Muslims, the board said, but also the cultural and social rights of tribals and other religious minorities. ""The board demands that the courts of the day whether central or provincial should abstain from this anti-national activity,"" it said. The members also decided to challenge the constitutionality of the Muslim Women (Protection of Rights on Marriages) Act 2019. Far from protecting rights of Muslim women and children in marriage, the board claimed, the Act will destroy marriages and render the Muslim women destitute. Download The Times of India News App for Latest India News."
 We should hand over Ayodhya disputed land as goodwill gesture: Muslim intellectuals | India News - Times of India,"LUCKNOW: A group of Muslim intellectuals under the banner of ""Indian Muslims for Peace"" on Thursday said that, as a ""goodwill gesture"" majority of Muslims are ready to hand over the disputed 2.77 acres of land in Ayodhya to the Indian government. The forum which admitted it had no stake in the Ram Janmbhoomi-Babri Masjid dispute and that it had not involved any other litigant of the case in its discussions except the UP Sunni Central Waqf Board, will now submit its resolution to the Ayodhya mediation panel. Addressing a press conference in Lucknow with former Aligarh Muslim University (AMU) vice chancellor, general Zameeruddin Shah, as its chief guest, the group said that, the Supreme Court (SC) should give a clear verdict in the matter. It also said that for communal harmony of the country, Muslims should give up claim to the land where Babri Masjid once stood. ""In our collective wisdom, the disputed land owned by Muslims of India may be handed over by the Supreme Court of India to the government of India as a goodwill gesture for attaining communal harmony and long lasting peace in the country,"" read the resolution. ""We have no stake in the matter, but we hope that as a pressure group of Muslims, the Muslim litigants at the helm of the dispute, will see sense in our proposal and accept it as a whole. I was not part of this group, but only got involved when the Sunni Waqf board invited me to be so,"" Zameeruddin Shah told TOI on the sidelines of the presser. ""For the past one and a half years attempts are being made to resolve this matter through mediation. This is our last attempt to end the matter in the name of peace and communal harmony. This is why the intelligentsia of the community including doctors, academia, lawyers, army men, bureaucrats and journalists have come together,"" said former IAS Anis Ansari, while addressing the media. While the forum said the land should be handed over to Indian government, as custodian of the land ever since after Babar's rule and because it is already the custodian of 67 acres of surrounding land, it also raised four points of Muslim interest, as riders to the proposal. These included that the status of no other Muslim or any other place of worship will be disturbed as of August 15, 1947. While this is already provided for under the Places of Worship (Special Provisions) Act of 1991, the forum asked for the three month punishment under the Act to be extended to a minimum three years and a maximum of a life sentence. The forum also said that mosques and mausoleums protected under ASI should be made open for religious activities and worship. And lastly that the criminal conspiracy case for demolition of Babri Masjid should be expedited and victims of riots brought to justice at the earliest. ""We agree that without participation of litigants and out of court settlement is nothing. Even then, there are a majority of Muslims who want reconciliation. The SC hearing can go on, we have no qualms, but it is better to find a way among ourselves so that no harm is brought to the secular fabric of the country,"" added Ansari. ""Even if the judgment is in the mosque's favour, there is no way a mosque can be built at the site where there is a functional temple already. Forcing something will only lead to clashes and riots. So this is not out of fear or abject surrender, but for country's peace we are offering a solution,"" said Kausar Usman. Download The Times of India News App for Latest India News."
Book Muslim litigant for sedition: Ayodhya seer | Lucknow News - Times of India,"AYODHYA: Chief priest of Tapasvi Chhawni Temple in Ayodhya Mahant Paramhans Das has threatened to go on fast unto death demanding that Muslim litigant in Ayodhya case, Haji Mahboob, be booked for claiming that he attacked karsewaks with bombs when they demolished the disputed structure in 1992. Lodging a complaint with Ayodhya police, the seer said a news channel conducted a sting last year in which Mahboob purportedly said he hurled bombs at karsewaks on December 6, 1992. Das said he came across the video clip a few days ago and decided to lodge a complaint. He demanded that Mahboob be booked on sedition charges. ""Police have not yet registered a case against Mahboob. I will go on fast unto death from Tuesday,"" Das told TOI. Refuting allegations, Haji Mahboob said: ""Nobody will believe that I attacked karsewaks. On the contrary, my house was attacked by karsewaks on December 6, 1992. Our Hindu brothers saved us and we took shelter inside police station."" SP (city), Faizabad, Vijay Pal Singh said probe was on. Download The Times of India News App for Latest City News."
Hope Ram Bhakts don’t have to wait for long: Keshav Prasad Maurya | Allahabad News - Times of India,"ALLAHABAD: A day after chief minister Yogi Adityanath spoke about ‘good news’ in offing at a Ram Katha event in Gorakhpur, his deputy Keshav Prasad Maurya said he hoped Ram bhakts (devotees) won’t have to wait too long. Talking to reporters in Sirathu in Kaushambi district, deputy chief minister Keshav Prasad Maurya said the Supreme Court is expected finish arguments in the Ayodhya title suit by October 17. “Millions of devotees are waiting for the judgment and I hope the wait will be over soon,” he said. Maurya was in his hometown Kaushambi on Sunday to inaugurate Rs 154-crore developmental projects. He also said the state government is committed to development of UP. On Saturday, chief minister Yogi Adityanath on Saturday said expect some good news soon before invoking Lord Ram at a Ram Katha event at Gorakhpur in memory of his guru, Mahant Avaidyanath. Yogi said, “You’ll get good news soon. Bhagwan Ram is in every breath. We all are bhakts (followers) of Ram and we know bhakti mein hi shakti hai (Devotion gives strength). Download The Times of India News App for Latest City News."
