News Title,Content
CAA:   Proof of religious beliefs to be required for applying citizenship under CAA | India News - Times of India,"NEW DELHI: Non-Muslim refugees from Pakistan, Bangladesh and Afghanistan will have to provide proofs of their religious beliefs while applying for Indian citizenship under the controversial Citizenship Amendment Bill (CAA), officials said on Monday. The applicants belonging to Hindu, Sikh, Christian, Buddhist, Jain or Parsi faiths will also have to furnish documents to prove that they entered India on or before December 31, 2014. Those who will seek Indian citizenship under the CAA will have to provide proofs of their religious beliefs and this will be mentioned in the rules to be issued under the CAA, a government official said. According to the CAA, members of Hindu, Sikh, Buddhist, Jain, Parsi and Christian communities who have come from Pakistan, Bangladesh and Afghanistan till December 31, 2014, due to religious persecution there will not be treated as illegal immigrants and will be given Indian citizenship. The central government is also likely to give a relatively smaller window of just three months to those who want to apply for Indian citizenship in Assam under the CAA, another official said. Some Assam-specific provisions are expected to be incorporated in the rules to be issued for the implementation of the CAA. Assam chief minister Sarbananda Sonowal and his finance minister Himanta Biswa Sarma had made a request about a fortnight ago to keep a limited period window for applying under the CAA and also incorporate some other Assam-specific provisions in the CAA rules. The move comes in view of continuing protests against the CAA in Assam that have been going on since the legislation was passed by Parliament in December last year. There has been a growing feeling among the indigenous people of Assam that the newly enacted legislation will hurt their interests politically, culturally as well as socially. The Assam Accord provides for detection and deportation of all illegal immigrants who have entered the country after 1971 and are living in the state, irrespective of their religion. The protesters in Assam say that the CAA violates the provisions of the Assam Accord. Download The Times of India News App for Latest India News."
 Hope EU resolutions are followed by sanctions: Mehbooba Mufti | India News - Times of India,"SRINAGAR: PDP president Mehbooba Mufti on Monday expressed hope that resolutions tabled in the European Parliament against the Citizenship Amendment Act (CAA) and curbs in Kashmir will be followed up with sanctions. ""Relieved to see EU parliament pass resolutions against communal CAB & brutal lockdown in Kashmir. Hope it's followed up with sanctions. GOIs actions are frittering away all of India's assiduously earned soft power,"" a tweet on Mehbooba's Twitter handle reads. Relieved to see EU parliament pass resolutions against communal CAB & brutal lockdown in Kashmir. Hope it’s followe… https://t.co/Quob4zDTap— Mehbooba Mufti (@MehboobaMufti) 1580117094000The PDP president's Twitter handle is operated by her daughter Iltija after Mehbooba was taken into preventive custody on the wake of abrogation of article 370 in August last year. ""Discriminatory CAB & repressive measures in Kashmir are India's internal matter only when EU Parliamentarians/international community condemn such actions. Had they spoken about it in glowing terms, the same establishment would lap it up,"" she added. Discriminatory CAB & repressive measures in Kashmir are India’s internal matter only when EU parliamentarians/ inte… https://t.co/reWPNYeSGt— Mehbooba Mufti (@MehboobaMufti) 1580116913000The European Parliament is set to debate and vote on a motion tabled by a large chunk of its members against India's new citizenship law, which it alleges marks a ""dangerous shift"" in the country's citizenship regime. Download The Times of India News App for Latest India News."
 Long march by Rahul Gandhi against CAA in Wayanad on January 30 | India News - Times of India,"THIRUVANANTHAPURAM: Rahul Gandhi will carry out a long march to protest against the implementation of the citizenship amendment act, in his constituency Wayanad on January 30. As per the KPCC's decision, all the party MPs are carrying out long marches in their constituencies against the CAA. ""In the meeting we had with Rahul Gandhi in New Delhi, it was decided to convene such a long march in Wayanad,"" said KPCC president Mullappally Ramachandran. Even though we were little hesitant in Rahul Gandhi leading such a march, he himself has come forward for organising such a march, he added. ""Rahul Gandhi was of the opinion that since it was the decision of the KPCC to organise such marches against the CAA in all the constituencies and all MPs are leading such marches, he will also do the same in Wayanad,’’ said the KPCC president. Mullappally Ramachandran said the party has launched its campaign against the CAA in all the district and the party district presidents are now holding pada yatras. ``Only the Congress is sincere in its campaign against the CAA. Whatever the CPM has been doing is a gimmick or a political stunt,’’ he said. While flaying the chief minister for remaining silent against the governor, the KPCC president said ""the chief minister is a prisoner of uncertainty. He himself is clueless of what kind of stand he should take on the criticisms made by the Governor against his government. The chief minister has the responsibility to clarify his stand on the criticisms made by the Governor against his government. He should open his mouth and comment. It is nothing but a hide and seek game played by our chief minister. On the one hand he wants to appease the Centre and on the other side he want to exploit the vote bank also,’’ said the KPCC president. Download The Times of India News App for Latest India News."
 ED finds 'financial links' between PFI and anti-CAA protests in UP | India News - Times of India,"NEW DELHI: The Enforcement Directorate (ED) has found that the recent violent protests in Uttar Pradesh and other parts of the country against the Citizenship (Amendment) Act (CAA) had an alleged ""financial link"" with the Kerala-based Popular Front of India (PFI), a claim termed as ""baseless"" by the organisation. Official sources said on Monday that the federal probe agency, which is investigating the PFI under the Prevention of Money Laundering Act (PMLA) since 2018, has found that at least Rs 1.04 crore were deposited in several bank accounts linked to the organisation between December 4 last year and January 6 this year in various parts of the country. This was the time when Parliament passed the law to grant citizenship to non-Muslims who were persecuted on religious grounds in Pakistan, Bangladesh and Afghanistan. The sources said a total amount of Rs 120 crore, credited to bank accounts linked to the PFI, is under the ED's scanner. ""The Popular Front of India has stated it multiple times that we fully comply with the law of the land and the allegation of Rs 120 crore transferred from the Popular Front's accounts just before the CAA protests is totally baseless and the people who are levelling these allegations should prove these claims,"" the organisation said in a statement. The sources claimed that these dubious deposits were either made in cash or through the immediate payment service (IMPS) and a number of such instances were seen in Uttar Pradesh, where the maximum number of violent anti-CAA protests were reported to have taken place. Quoting the ED findings, the sources said that the withdrawal of money from the bank accounts linked to PFI and its related entities had a ""direct correlation"" with the violent demonstrations against the CAA. It is suspected and alleged that these funds were used by PFI affiliates to fuel the anti-CAA protests in various parts of Uttar Pradesh and other locations, the sources said. The PFI said the allegations levelled against it were unfounded. ""We are confident that the fate of this series of allegations will also be like the ones before, which could never be proved. ""Recently, the UP and Assam governments alleged Popular Front's role in the anti-CAA protests-related violence and even arrested our state-level leaders. But their claims proved to be nothing but imagination when they could not prove anything in court and our leaders were released on bail,"" the organisation said. The Popular Front, it said, will not be bowed down by ""such cheap campaigning by the forces backed by the fascist who wants to stop us"". The sources claimed that there were instances of about 80-90 money withdrawals from one bank account in a day during the stated period. They said the ED had also shared these findings with the Union home ministry's internal security division after the latter asked it to obtain facts. The Uttar Pradesh police also sought a ban on the PFI recently, days after its alleged complicity was suspected in the statewide violent protests against the amended citizenship law. Nearly 20 people had died during these protests. The ED, the sources said, found out that the funds deposited in banks were also routed from foreign shores and sent to the accounts of certain investment firms. A National Investigation Agency FIR and chargesheet against the PFI formed the basis for the ED to file the PMLA case against the organisation. The PFI was formed in 2006 in Kerala as a successor to the National Democratic Front (NDF). Download The Times of India News App for Latest India News."
" Rahul, Priyanka meet NHRC officials over police 'brutalities' on anti-CAA protesters in UP | India News - Times of India","NEW DELHI: A Congress delegation led by Rahul Gandhi and Priyanka Gandhi Vadra met top officials of the National Human Rights Commission on Monday, demanding a probe into alleged police atrocities against anti-CAA protesters in Uttar Pradesh. The party leaders met the NHRC officials here and highlighted the alleged brutalities committed by the Uttar Pradesh police on agitators during the anti-CAA stir. The leaders who met the NHRC officials included Mohsina Kidwai, Salman Khurshid, P L Punia, Jitin Prasada, Abhishek Singhvi, Rajiv Shukla and UP Congress chief Ajay Kumar Lallu. They demanded a thorough probe into the deaths that took place in the state during the violent protests against the amendments in the country's citizenship law. Download The Times of India News App for Latest India News."
"CAA News: West Bengal assembly passes anti-CAA resolution, demands its repeal | Kolkata News - Times of India","KOLKATA: The West Bengal assembly on Monday passed a resolution against CAA brought by the state government demanding that the contentious citizenship law be repealed forthwith and NPR and the proposed NRC be withdrawn. Speaking on the resolution, chief minister Mamata Banerjee said the Citizenship Amendment Act is ""against the Constitution and humanity"". ""We want this law to be repealed immediately. We want NPR to be also repealed,"" Banerjee said. The resolution was supported by both the opposition parties Congress and the CPI(M) led Left Front. The BJP legislature party opposed the resolution and thanked Prime Minister Narendra Modi and Union home minister Amit Shah for the CAA to help refugees get their citizenship of the country. Kerala, Rajasthan and Punjab too have passed resolutions against the new citizenship law. The amended citizenship law has emerged as the latest flashpoint in the West Bengal with TMC opposing the contentious legislation tooth and nail and BJP pressing for its implementation. The state assembly had earlier passed a resolution against NRC in September 2019. The BJP had naturally not supported it. Download The Times of India News App for Latest City News."
" Ahead of EU debate on CAA, Cong accuses govt of internationalising issue | India News - Times of India","NEW DELHI: As the European Union is set to debate a batch of resolutions against India's amended citizenship law, the Congress on Monday accused the government of having internationalised the issue. ""The fact that the European Union is debating the CAA, this government has internationalised the issue of citizenship law,"" senior Congress leader Kapil Sibal said. The powerful bloc of 28 nations is set to debate and vote on a motion tabled by a large chunk of its members against India's new citizenship law, which it alleges marks a ""dangerous shift"" in the country's citizenship regime. A total of six resolutions have been tabled by groups within the European Union, including the Group of the Progressive Alliance of Socialists and Democrats in the European Parliament (S&D), Group of the European People's Party (Christian Democrats) (PPE), Group of the Greens/European Free Alliance (Verts/ALE), European Conservatives and Reformists Group (ECR), Renew Europe Group (Renew) and European United Left/Nordic Green Left (GUE/NGL) Group. The European Union Parliament should not take any action questioning the rights and authority of democratically elected legislatures, government sources have said ahead of a EU debate on a batch of resolutions against the contentious CAA. India hopes that the ""sponsors and supporters"" of the resolutions will engage with the government to get a full and accurate assessment of facts before they proceed further, the sources said. Download The Times of India News App for Latest India News."
 CITU to hold all-India jail bharo protest against Centre on March 6 | India News - Times of India,"CHENNAI: The Centre for Trade Unions (CITU), a labour organisation affiliated to the CPM, has decided to hold an all-India jail bharo (filling the jail) protest against the Centre on March 6. The decision to hold the protest was taken at an annual conference of the CITU, being held in Chennai. ""The jail bharo protest will be conducted by women to protest against the harassments women and children face in various states. A resolution was passed to hold the protest on March 6,"" said a statement released by the CITU. The four-day conference also passed resolutions to extend support to protests against the Citizenship Amendment Act, the National Population Register and the National Register of Citizens, merging of banks and against Kerala governor Arif Mohammad Khan who objected to a resolution passed by the assembly against the CAA. The conference elected CITU’s office-bearers. “K Hemalatha and Tapan Sen have been elected as chief and general secretary for the second time. From Tamil Nadu, 35 members have been chosen to the state office,” said the release. Representatives of other trade unions like the AITUC, INTUC and LPF also attended the conference. Download The Times of India News App for Latest India News."
 '56-inch chest' govt will have to bow to people's wishes: Yashwant Sinha on CAA stir | India News - Times of India,"LUCKNOW: Terming the Citizenship Amendment Act as ""unconstitutional"", former Union minister Yashwant Sinha on Monday said the ""government with a 56-inch chest"" will have to shed its arrogance on the new citizenship law and bend before the people who have been protesting against the law in large numbers across the country. The former BJP leader also slammed Union home minister Amit Shah for his remarks that the government would not take the CAA back and people could do whatever they can. ""The Citizenship Amendment Act is against the basic structure of the Constitution. There was no need for this kind of amendment in the citizenship law as the Government of India already had the power to grant citizenship to anyone. This law cannot be implemented,"" Sinha said at a press conference in Lucknow where Samajwadi Party chief and former Uttar Pradesh chief minister Akhilesh Yadav was also present. Sinha said as per the previous law, India's citizenship could be given to anyone just as it was given to, for example, (Congress president) Sonia Gandhi who was born in Italy and Pakistani singer Adnan Sami. ""There was no need to amend the said law on a religious basis. This cannot be implemented. It is the government's duty to reach out to people who have been protesting against the CAA, and resolve their problem and create an environment of peace in the country. The government with a 56-inch chest will have to bend before the people,"" he said, taking a dig at Prime Minister Narendra Modi's macho image who had once said that it took a ""56-inch chest"" to teach India's enemies a lesson"". Slamming Amit Shah's remarks over the CAA, Sinha said, ""The Union home minister gave a statement that he would not move an inch back on CAA. It is not a democratic statement. Does it behove a home minister to speak like this? The remark shows the arrogance of power."" Sinha alleged that all the BJP-led governments in the states are using ""policy of suppression"". ""There is a suppression policy used by the governments in BJP-ruled states. Uttar Pradesh is being criticised the most. The CAA has been implemented here when the rules for the law are yet to be framed,"" he said. Expressing concerns over the worrisome state of the Indian economy, the former Union Finance Minister lambasted the Centre, saying that instead of finding solutions to rising unemployment, agrarian crisis and the declining economic growth, the government was busy using its energies on unnecessary issues. He said the government could be using these issues to divert people's attention from the ""core issues"". He said the Gandhi Sandesh Yatra, which was launched from Mumbai and arrived at Lucknow on Sunday, would reach Delhi's Rajghat on January 30. However, the yatra will not be concluded there. ""On Jan 30, we will not conclude this movement. We will discuss and let you know about our further plans,"" he said. Download The Times of India News App for Latest India News."
" SC issues notice to Centre on fresh petitions challenging CAA, NPR | India News - Times of India","NEW DELHI: The Supreme Court on Monday issued a notice to the Central government on fresh petitions filed before it challenging the Citizenship (Amendment) Act, 2019, and National Population Register (NPR) process. A Bench of Chief Justice SA Bobde refused to pass an order to stay the process and tagged the pleas along with other petitions scheduled to be heard by the court. Fresh petitions were filed before the Supreme Court against the amended citizenship law and population register by All India United Democratic Front, Ason Jana Morcha, and others. One of the petitions said that the collection of such data may lead to possible unsanctioned state surveillance of private citizens who have not engaged in unlawful activity. No provision or responsibilities have been fixed in case of unauthorised access to the data by third parties, the petition said. ""The nature of the exercise is manifestly arbitrary with no grounds 'doubtfulness' being specified apart from no guarantee of protection and security of the data/information so collected. Such a database would erode basic freedoms that the persons within India currently enjoy,"" it said. The plea said that the entire exercise of creating and updating the population register is a ""gross invasion of privacy of private citizens"". Last week, the Supreme Court had granted the Central government, four weeks' time to file a reply on over 140 petitions regarding the Citizenship (Amendment) Act and refused to put a stay on the newly enacted law. The Citizenship Amendment Act, which is facing protest and opposition across the country, grants citizenship to Hindus, Sikhs, Jains, Parsis, Buddhists and Christians fleeing religious persecution from Pakistan, Afghanistan, and Bangladesh and who came to India on or before December 31, 2014. Download The Times of India News App for Latest India News."
 West Bengal govt tables anti-CAA resolution in Assembly | India News - Times of India,"KOLKATA: The West Bengal government on Monday tabled a resolution against the Citizenship (Amendment) Act in the Assembly. The resolution appeals to the Union government to repeal the amended citizenship law and revoke plans to implement NRC and update NPR. As per reports, state parliamentary affairs minister Partha Chatterjee introduced the resolution in the House around 2 pm. Three states - Kerala, Rajasthan and Punjab - have already passed resolutions against the new citizenship law. The law has emerged as the latest flashpoint in the state, with the TMC opposing the contentious legislation tooth and nail, and the BJP pressing for its implementation. Incidentally, Kerala, Rajasthan and Punjab have passed resolutions against the new citizenship law. The new citizenship law has emerged as the latest flashpoint in the state, with the TMC opposing the contentious legislation tooth and nail, and the BJP pressing for its implementation. Download The Times of India News App for Latest India News."
" CAA: PM Modi's nationalism masks a bad economy, protesters say | India News - Times of India","NEW DELHI: Through some of the coldest nights in a century, the students of New Delhi gathered outside the city's police headquarters. They chanted anti-government slogans, recited Pakistani resistance poets, and flashed witty posters to make a stand against a new citizenship law that excludes Muslims. As the confrontations continue across the country, though, they've morphed into a wider protest against economic prospects and financial disparities. Violence flared at campuses as the authorities cracked down on the demonstrations that have become Prime Minister Narendra Modi's biggest test since he won power more than five years ago. ""Their handling of the economy is disastrous,"" said Akshay Bajaj, 29, a post-doctoral student who helped organize protests at the Indian Institute of Technology in Kanpur. ""There are no jobs, falling growth and rocketing prices for vegetables."" Like so many of the protests across the world that have defined the last 12 months, the contentious legislation in India was effectively just a tipping point for the under 30s. With tear gas clouds sweeping across Beirut again this week and regular clashes in Hong Kong, the students in New Delhi and Mumbai have added to the sense of global malaise. The protests were triggered by a new law called the Citizenship Amendment Act that fast-tracks religious minorities from three neighboring countries, except for Muslims. They intensified after police stormed the Jamia Millia Islamia university in December to crush what it said were acts of vandalism. In solidarity, students spilled out of colleges across the capital and even elite management and technology schools to protest against Modi and his confidante Amit Shah, India's powerful minister for internal security. ""Nationalism, far from being reversed, made further headway,"" billionaire philanthropist George Soros told the World Economic Forum in Davos last week, according to excerpts from his speech. The biggest and ""most frightening setback,"" he said, was in India. Protesters say the law undermines India's Constitution, which treats all religions equally. They fear it will be misused, together with a proposed National Citizens' Register, to disenfranchise poor Muslims who lack the documents to prove their residency. The government instead should have expended its energy on reversing the worst economic slump in a decade and the highest unemployment rate in 45 years. ""The government doesn't attempt to answer the grievances of the people, it is instead distracting us with these kind of issues,"" said Mihir Jain, 26, a chartered accountant who last month participated in his first ever public protest. ""If today we allow them to go ahead with this, we don't know what will come next."" Peaceful protests continued last week, with at least two dozen rallies and sit-ins in Mumbai and New Delhi and several others scattered across the country. The Supreme Court on Wednesday deferred a hearing on cases challenging the constitutional validity of the citizenship law. A human chain is planned for January 30, the anniversary of the slaying of Mahatma Gandhi by a Hindu fundamentalist, according to messages being shared on college WhatsApp groups. Economic anxiety served as the kindling for the protests while the new legislation was the spark, said Milan Vaishnav, director for the South Asia program at the Carnegie Endowment for International Peace. Then as food prices spiked, the demonstrations turned into a focal point for many strands of disenchantment with the government, he said. Modi's governing Bharatiya Janata Party says the new law will offer refuge to persecuted minorities from India's neighboring countries and it won't impact any Indian citizen. It sees the rebellion as a reflection of how the law is misunderstood. Party member Baijayant Panda told Bloomberg Television on Thursday that the government has started an outreach program to explain it more clearly. ""You've had TV bites where they aren't able to say why exactly they are protesting,"" said Panda. ""Some think they are protesting against inflation."" While India's economy ballooned to about $3 trillion since the nation adopted its constitution in 1950, much of the population remains left behind. Modi swept to power in 2014 promising India's poor and middle classes he'd restore their "" dignity"" after years of inequality. Yet Swiss bank Credit Suisse Group AG estimated the richest 10% of Indians held 74% of the country's wealth in 2019, up from 62% in 2012. S Subramanian, a member of the advisory board of the World Bank's Commission on Global Poverty, said underlying data from a government report leaked in November indicate that an even larger share of Indians have slipped into poverty. The government says it has concerns about the quality of this database. About 30% of Indian youth aged 15-29 are not in employment, education or training, according to data from the Organisation for Economic Cooperation and Development, more than double the average. India's economy is forecast to grow 5% in the year ending March 2020, the slowest pace since 2009, and inflation accelerated last month to the fastest since 2014. Modi's administration will present its annual budget on February 1 and analysts say it's unlikely to have adequate tools to combat the economic slowdown as the deficit swells. Meanwhile the pushback is being led by the very people who were considered a potential new support base for Modi and are now disenchanted with the lurch toward Hindu nationalism. His campaign in 2019 was fueled by a combination of Hindu nationalism, economic populism and air strikes against arch-rival Pakistan. The new citizenship laws were among Modi's promises; he won the vote with a massive majority. Shrishti Parihar, 19, said the legislation acts as a convenient smokescreen for the government. Until recently, she was discussing job security with her friends, but now Modi and Shah talk of nothing but religion, she said. ""The economy is in such bad shape—that should be our main concern,"" said Parihar. ""Instead, we are talking Hindu-Muslim."" Download The Times of India News App for Latest India News."
"Rallies against CAA, NRC amid Republic Day celebrations | Visakhapatnam News - Times of India","VISAKHAPATNAM: Activists of various organisations under the banner of Loukika Rajyanga Parirakshana Vedika (LRPV) took out rallies and staged demonstrations against the Citizenship Amendment Act (CAA) and the National Register of citizens (NRC) during the Republic Day celebrations in Visakhapatnam on Sunday. Terming the BJP’s governance akin to the British rule, CPI(M) leader K Lokandham said that the saffron party has been trying to issue citizenship cards on the basis of religion. “The BJP government has been trying to divide India with its pro-Hindu approach and by forcibly implementing CAA and NRC across the nation.” B Ganga Rao, another CPI(M) leader said, “There is an urgent need for Indians to remain united, uphold constitutional values and safeguard democracy.” JV Satyanarayana Murthy of CPI, who was also among the protesters said, “We have decided to spread the message that Hindus, Sikhs, Muslims, Christians and people of other religions are all one and everyone stands united. We will not allow the BJP to sow seeds of communal discord among the people. We will continue our fight till the central government scraps CAA and NRC.” Download The Times of India News App for Latest City News."
" Rethink move against CAA, India tells EU | India News - Times of India","NEW DELHI: With the European Union Parliament set to introduce an anti-CAA resolution, calling the legislation a dangerous shift in India’s citizenship regime, the government on Sunday urged sponsors and supporters of the draft to engage with India to get a full and accurate assessment of the facts before taking any further action. The government also reiterated that CAA was not discrimination against any religion and that even European societies in the past had followed the same approach. The government said . “We are informed that some members of the EU Parliament intend to move a draft resolution on the Citizenship (Amendment) Act.   The CAA is a matter that is entirely internal to India   . This legislation has been adopted by due process and through democratic means after a public debate in both Houses of Parliament,” an official source said. The government expressed hope that as fellow democracies, the EU Parliament would not take any action that calls into question the rights of democratically elected legislatures. The resolution, tabled by European United Left/Nordic Green Left Group, is set to be debated on Wednesday and voted upon the day after. It made a reference to the Charter of the United Nations, Article 15 of the Universal Declaration of Human Rights and the India-EU Strategic Partnership Joint Action Plan signed in November 2005, and to the EU-India Thematic Dialogue on Human Rights. Out of 751 members of the EU Parliament, 626 have moved six resolutions on the twin issues of CAA and reorganisation of J&K, as per an IANS report. “The CAA marks a dangerous shift in the way citizenship will be determined in India ,” the resolution said. “Instead of addressing concerns, offering corrective action, calling for security forces to act with restraint and ensuring accountability, many government leaders have been engaging in efforts to discredit, rebuke and threaten the protesters,” it said. In Video:India rebuffs EU Parliament over anti-CAA resolution, says matter is 'internal'Download The Times of India News App for Latest India News."
CAA march: University of Hyderabad students detained | Hyderabad News - Times of India,"HYDERABAD: Mild tension prevailed at the University of Hyderabad, on Sunday, after policemen deployed at the main entrance stopped students heading towards the Ambedkar statue, Masjid Banda, to participate in the ‘Save the Constitution’ march. Cops even detained some of them, including student union president Abhishek Nandan, forcing students to stage a dharna near the main entrance of the varsity. The anti-CAA (Citizen Amendment Act) and anti-NRC (National Register of Citizens) march was organised by the UoH students union. “We just wanted to garland the Ambedkar Statue at Masjid Banda, but the police forcibly stopped us at the main gate. Heavy police force was deployed at the gate and they barricaded the main entrance. They even brought water cannons to stop students from reaching the Ambedkar statue,” said Nandan. Following the police action, students continued their protest at the main gate where they raised slogans like ‘Telangana police go back’, ‘Inquilab Zindabad’, ‘Manuvad ho barbad’ and ‘Long live students unity'. Similar protests took centre stage at Republic Day celebrations of other universities and institutes as well, including Maulana Azad National Urdu University (MANUU) and Tata Institute of Social Sciences (TISS). While TISS students organised a public talk in which Bhim Army chief Chandrashekhar Azad participated, MANUU students took out a Tiranga rally on campus against CAA, NRC, and NPR — from the Union Office to the Open Air Theatre inside the campus. Manuu students also launched a postcard campaign. “We will send one lakh postcards to the President of India demanding that he repel CAA and not implement NRC and NPR. We will start sending them from Monday and continue till February 1. We also request students of other varsities to participate in the programme,” said Umar Faruq Quadri, president, student union, Manuu. Students also demanded the that centre release Rs 500 crore for the varsity to enable them to complete construction work, clear pending salary dues, and release scholarship dues for students. Mohammed Abdul Aziz of Movement for Peace and Justice, Layeeq Ahmed Khan, national secretary of the Fraternity Movement and Khaleeda Praveen, an activist along with 300 students participated in the Tiranga rally. Download The Times of India News App for Latest City News."
620 km human chain formed in Kerala demanding withdrawal of CAA | Thiruvananthapuram News - Times of India,"THIRUVANANTHAPURAM: A 620 km long human chain from the northern part of Kerala to the south was formed on Sunday, Republic day, by the ruling CPI(M) led Left Democratic Front, demanding withdrawal of the Citizenship (Amendment) Act. The LDF organised the human chain from Kasaragod in north Kerala to Kaliyakkavilai in the southernmost part of the state. Chief Minister Pinarayi Vijayan and CPI leader Kanam Rajendran joined the protest in Thiruvananthapuram. The LDF claimed that around 60 to 70 lakh people participated in the human chain. The human chain was formed at 4 PM, following which the preamble of the Constitution was read out. Later, an oath was taken to protect the Constitution from the ""attempts of the Central government"" to destroy it. Senior CPI(M) leader S Ramachandran Pillai was the first link of the 620-km-long human chain at Kasaragod, while M A Baby was the last link at Kaliyakkavilai. Many prominent personalities from all walks of life participated in the human chain. In Video:620 km human chain formed in Kerala demanding withdrawal of CAADownload The Times of India News App for Latest City News."
 Pro-Pak elements infiltrating anti-CAA protests in US; pushing own agenda: Indian-American leader | India News - Times of India,"WASHINGTON: Pro-Pakistani elements have infiltrated the anti-CAA protests in the US to execute their hidden agenda against India, an Indian-American community leader has said. During a recent protest against the CAA in Washington DC, posters were seen reflective of the presence of pro-Pakistani elements. Not only this, at least two Pakistani-Americans were among the main organisers of the anti-CAA protests in Washington DC on Sunday, claimed Indian-American community leader Adapa Prasad. The Citizenship Amendment Act (CAA) came into force in India last December amid protests in India and around the world. The Indian government has stressed that the new Act does not deny any citizenship rights but has been brought in to protect the oppressed minorities of neighbouring countries and provide them citizenship. ""Darakshan Raja, a Pakistani-American activist who also co-ordinates Kashmiri separatist protests in Washington DC area along with another Pakistani-American Muslim activist named Khudai Tanveer, were one of the main coordinators of the anti-CAA protests,"" Prasad told PTI. Prasad and his team shared videos and pictures of the individuals from the anti-CAA protests in Washington DC, which was attended by more than 500 Indian-Americans from in and around the city. Prasad said one of the posters written in Urdu said “Hans ke Liya hai Pakistan, Larr ke lengey Hindustan”. ""This in English means we easily got Pakistan, now we will fight out to get India,"" he said as he shared the picture of the said poster. ""This is disgusting. Pro-ISI and pro-Pakistani elements are using this protest to execute their hidden agenda which is depicted in their own poster,"" Prasad said. He said the protests are also being misused by pro-Khalistani activists to push their agenda. ""Arjun Sethi, a pro Khalistani activist, was also amongst the coordinators of the anti-CAA rally,"" Prasad said. Sethi had recently testified before a Congressional Committee on Kashmir. In recent weeks, some of the Indian-Americans, during private conversation in WhatsApp groups, had expressed apprehensions that their anti-CAA protests could be misused by elements close to ISI and Pakistan. Download The Times of India News App for Latest India News."
Lucknow Police lodges sixth FIR in anti-CAA protests | Lucknow News - Times of India,"LUCKNOW: Seven days after scores of women sat on an indefinite dharna at Ujariyaon in Gomtinagar against the new citizenship law, police registered an FIR against against 150 persons including a woman on Sunday night. This happens to be the sixth FIR registered by the Lucknow Police against protests since the imposition of prohibitory orders. Four others were registered at Thakurganj police station for violation of section 144 of Criminal Procedure Code (CrPC) that the police had clamped in the state capital the day the protests began. On Sunday night, sub-inspector, Hussain Abbas of Gomtinagar police station, lodged an FIR naming a woman along with 150 unidentified ones and booked them for rioting, unlawful assembly and disobedience to order of public servant, assault on public servant. “Despite repeated warnings by policemen on duty, women failed to obey,” stated Abbas in his FIR to the police. Download The Times of India News App for Latest City News."
 Jinnah's idea winning in India: Shashi Tharoor on CAA | India News - Times of India,"JAIPUR: Senior Congress leader Shashi Tharoor has said if the CAA leads to the implementation of the NPR and the NRC, it would be a complete victory for Pakistan's founding father Muhammad Ali Jinnah. He said Jinnah's idea of a country was already winning in India with the contentious Citizenship Amendment Act (CAA) coming into effect, but asserted that there was still a choice available. ""I would not say Jinnah has completely won, but I would say Jinnah is winning. There is still a choice available to the nation between Jinnah's idea of a country and Gandhiji's idea of a country,"" he said on the sidelines of the Jaipur Literature Festival on Sunday. The CAA came into force in India in December amid protests across the country and around the world. The MP from Thiruvananthapuram said the amended Citizenship Act took Jinnah's logic by declaring that religion shall be the basis of nationhood, reaffirming that Gandhi's idea is that all religions are equal . ""The CAA is, if you are talking Tennis, you would say one set up or big first set lead for Jinnah. But the next step would be if the CAA would lead to the National Population Register (NPR) and the National Register of Citizens (NRC). If that happens, then you would consider that Jinnah's victory is complete,"" he said. The CAA seeks to grant citizenship to migrants belonging to Hindu, Sikh, Buddhist, Christian, Jain and Parsi communities who came to India from Pakistan, Bangladesh and Afghanistan on or before December 31, 2014. On the BJP's defence that the NPR was carried out during the UPA regime, Tharoor said the Congress government had utilised a decision of the NDA government led by former prime minister Atal Bihari Vajpayee. ""It never asked where were your parents born. It never authorised the enumerators to note on the margin 'dubious citizenship', a term used in the NPR rules crafted by this government. That is purely BJP's invention,"" he said. If we go around this country authorising people to interview all the citizens, or identify some who have 'dubious citizenship', you can be pretty sure which Indians are going to be found on the 'dubious citizenship', he said. ""That will principally be one community that is not mentioned in the CAA. And if that happens, then it is indeed Jinnah's victory. ""From wherever he is, he can point to this place and say, 'see I was right in the 1940. We are separate nations and Muslims deserved their own country because Hindus cannot be just',"" Tharoor said. Speaking about the Delhi election, the three-time MP said the maximum development in the national capital happened under the Congress government. ""What Sheila Dikshit did in her 15 years as chief minister of Delhi, no other leader could do it before or after her,"" he said. Download The Times of India News App for Latest India News."
