News Title,Content
Kashmir news: SMS services restored in Kashmir Valley | India News - Times of India,"JAMMU: SMS services have been restored in the Kashmir Valley from midnight on December 31. All mobile networks and landline connections were suspended across Jammu and Kashmir on August 5, in view of security concerns in the region following the Centre's decision to abrogate Article 370 that granted special status to the erstwhile State. Earlier on October 14, postpaid mobile services were also restored. The Central government had abrogated Article 370 and also bifurcated the former State into Union Territories (UTs) of Jammu and Kashmir and Ladakh. The new UTs came into being on October 31. Download The Times of India News App for Latest India News."
 Big rush for UGC-NET in Kashmir | India News - Times of India,"NEW DELHI: Despite an internet clampdown, Jammu and Kashmir registered 83.5% attendance of candidates registered in the UGC-NET December 2019 exam, second only to 84% in Kerala, and also recorded a 10% qualification rate as against the national average of 8.2%. The UGC-NET test was the first exam held post abrogation of J&K’s special status under Article 370 and its redesignation as a Union Territory. The test saw a significant jump in attendance as against the June 2019 or December 2018 tests held in the UT. In a first, the eligibility test was also held in Leh and Ladakh region. Another first is that the national testing authority (NTA) will issue certificates of assistant professorship and fellowship letters within four days of the results, which usually takes four months to be issued. The results declared on Tuesday saw a record number of over 79,000 candidates qualifying. The National Eligibility Test (NET), also known as UGC-NET, determines eligibility for the post of assistant professor and junior research fellowship (JRF) award in Indian universities and colleges. Among the five states which recorded 80% plus attendance, J&K is second only to Kerala (84.08). In June 2019 test, J&K registered 77.12% attendance. Interestingly, Baramulla district, which has often witnessed terror attacks, registered highest attendance of 94%. In all, a total of 31,147 aspirants appeared for the test in J&K of which 3,243 qualified which is 10.4% and second only to Uttar Pradesh where 13% aspirants qualified. “This shows the aspiration of youth of Jammu and Kashmir and the government has created an environment where they can come out in large numbers. Our focus will continue to improve so that we can offer more opportunities to youth of J&K. I commend their motivation levels and wish them well and urge them to be torch bearers of progress,” said Ramesh Pokhriyal, union minister for human resource development. In general, the total number of candidates increased by over a lakh, up from 6,81,718 in June 2019 and December 2018. Of 65,239 successful candidates, 31,095 are women. The three states which have more than 10,000 qualifications are Uttar Pradesh (20,877), Rajasthan (14,554) and Delhi (12,364). There are total of 17 transgender candidates who took the test and one qualified. Quick issuance of eligibility certificates will cheer candidates. “This used to take around three to four months. From this year, the certificates will be issued immediately without any delay to help the candidates. NTA will issue the certificates this year,” said a senior HRD official. Download The Times of India News App for Latest India News."
 J&amp;K BJP opposes throwing open of jobs to ‘outsiders’ | India News - Times of India,"JAMMU: Jammu & Kashmir BJP and other mainstream political parties on Tuesday opposed the move to throw open jobs in the newly formed Union Territory to aspirants from across the country. TOI had on Monday reported that the J&K high court has issued a recruitment notice, inviting applications for 33 non-gazetted posts from candidates across India following the nullification of Articles 370 and 35A. The recruitment notice was put up on the internet on December 26. This is the first time in the Valley that eligibility for any government job isn’t limited to “permanent residents” of Kashmir and Ladakh. Of the 33 advertised posts, as many as 17 are in the “OM (open merit)” category, which means anyone from outside J&K can be selected for those. “We will plead before the BJP high command in New Delhi and demand for J&K residents several guarantees that are in vogue in several other states like Punjab and Himachal Pradesh, besides other northeastern states,” J&K BJP president Ravindra Raina told TOI. He added, “We have already forcefully put forward our demands about job reservation for the hundreds of thousands of our unemployed youths here. Who will so politely and meekly give up their right to government jobs in their own place of birth?” Raina said the central leadership of the party was seriously thinking over the issue and it would be resolved soon. “Once the issue is sorted out, it would enable us to fill some 50,000 vacancies at various levels in J&K,” he said. “Provisions like job reservation and domicile can be done with an administrative order by the Lt Governor here,” Raina suggested. J&K Congress president G A Mir went a step ahead and demanded the restoration of pre-August 5, 2019 (when Article 370 was defanged) position to the erstwhile state. “BJP stands exposed after J&K high court invited applications for 33 posts from candidates across the country. The Narendra Modi government has been screaming day in and day out that job rights of J&K residents would be protected, but the reality is the way that our high court has adopted,” Mir said. Similarly, the Jammu-based leadership of National Conference (NC) and People’s Democratic Party (PDP) is also annoyed with the high court move. “Educated unemployed Jammu youths are wary of their future in the given situation. There is a dire need for job reservation in J&K. In the absence of such a guarantee, Kashmiri youths would get more alienated now,” NC provincial president Davinder Singh Rana said. PPD leader Ved Mahajan and Harsh Dev Singh of Panthers Party equally expressed their worries about future of the youths of the UT. Both the leaders said it was worrisome for the unemployed youths that they lost job opportunities as well with revocation of the special status of J&K. Even common Jammu residents are voicing their concern over throwing open of government jobs to “outsiders” when there was an alarming unemployment problem in J&K. Sanjay Kumar, a graduate from Kunjwani in Jammu, said: “I had been endlessly waiting for some employment notice for a long time now. But the J&K high court one stunned and disappointed me as it threw open 33 posts to candidates from across the country.” The murmurs of protest are likely to grow louder across the UT in coming months over job reservation and domicile guarantees enjoyed by permanent residents under Articles 370 and 35A.     ReplyReply allForward   Download The Times of India News App for Latest India News."
Manoj Mukund Naravane:   India reserves right to preemptively strike at sources of terror: Army chief | India News - Times of India,"NEW DELHI: In a stern warning to Pakistan, new Army Chief Gen Manoj Mukund Naravane on Tuesday said India reserves the right to preemptively strike at sources of terror if the neighbouring country does not stop state-sponsored terrorism. In an exclusive interview to PTI hours after taking charge of the 1.3-million strong force, Gen Naravane also said the Army will enhance combat capabilities along the border with China so that it is fully prepared to deal with any challenge. ""The threat remains from both northern and western sides. Over the last many years, we have been concentrating on our western borders while our northern border was at a little lower in priority. There was a need to rebalance and reprioritise,"" he said. Giving an overall perspective of India's security challenges, he said the focus is being shifted from the western border to the northern border as part of ""re-balancing of priorities"". On combating cross-border terrorism, Gen Naravane said a strategy of ""resolute punitive response"" was put in place to deal with Pakistan-sponsored terrorism and asserted that the situation in Kashmir improved significantly after abrogation of Article 370. ""If Pakistan does not stop its policy of state sponsored terrorism, we reserve the right to preemptively strike at the sources of terror threat and this intent has adequately been demonstrated in our response during surgical strikes and Balakot operation,"" the Army Chief said. He said an approach of zero tolerance to terror has already been showcased and a ""new normal"" in India's response mechanism has emphatically been underlined. ""The situation in the Valley has improved significantly after abrogation of Article 370. Incidents of violence are coming down. The terrorists-initiated actions have come down. There is no doubt that there is a lot of improvement,"" the 28th Chief of Army Staff said. ""However the problem remains. It has not gone away. So we will always be ready whatever measures are required to deal with the challenges,"" he said. Gen Naravane said the Pakistan Army's ""all out efforts"" to deflect attention from state-sponsored terrorism has been a total failure and that its proxy war design received a setback due to elimination of terrorists and decimation of terror networks by Indian forces. Asked how he will deal with Pakistan-backed terrorism, he said, ""Multiple options across the spectrum of conflict are on the table to respond to any act of terror sponsored or abetted by Pakistan."" Gen Naravane said Pakistan tried to draw global attention following India's decision to reorganise Jammu and Kashmir, but its efforts did not get any traction. Referring to the rising number of ceasefire violations along the Line of Control (LoC), he said it is being done to keep alive the Kashmir issue. On security challenges along the 3,500-km border with China, Gen Naravane said: ""We will continue to improve capability building along the northern border so we are prepared when the need arises."" ""After the Wuhan summit, both nations have issued strategic guidance to their respective forces with an aim to maintain peace and tranquillity along the borders, locally resolve differences and not allow them to turn into disputes,"" he said. ""The guidance has manifested on the Line of Actual Control (LAC) and conduct of troops from both sides has been cordial despite some prevailing differences, differing perceptions of the LAC and some friction in sensitive areas,"" he said. Referring to the appointment of a Chief of Defence Staff, he said it will greatly change the way the defence establishment operates and will bring about significant reforms in the entire military system. His main focus as Army chief will be to make the force ready to face any threat at any time, the general said. According to him, the bottomline for reforms in the Army will be to increase efficiency and operational readiness. ""Modernisation is a continuous process. Whatever we are doing, the start point is to increase efficiency and operational readiness,"" he said. In Video:India has the right to preemptively strike at sources of terror: Army chief General Manoj Mukund NaravaneDownload The Times of India News App for Latest India News."
 2019: A watershed year for BJP but new challenges emerge | India News - Times of India,"NEW DELHI: The year 2019 will go down as a watershed in the BJP's journey as the party not only achieved its highest ever tally in Lok Sabha but also realised its decades-long ideological planks with the Modi government pushing the saffron agenda with renewed vigour in its second term. However, it was not altogether a smooth run for the BJP as regional satraps in alliance with the Congress succeeded in dethroning it in Maharashtra and Jharkhand while nationwide protests against the citizenship law and the concept of National Register for Citizens pushed it on the defensive. The scale of protests prompted its top leaders, including Prime Minister Narendra Modi and party president Amit Shah, to decouple the Citizenship Amendment Act (CAA) with the NRC, and it remains uncertain as to how the saffron party will push on with its ideological agenda in the face of mounting challenges. All debated and done, party leaders are likely to look back at 2019 with more than a touch of satisfaction as the year saw nullification of Article 370, criminalisation of triple talaq, enactment of CAA and a Supreme Court order paving the way for Ram temple construction in Ayodhya, issues which have agitated Hindutva cadres for decades. If the results of the April-May general election underscored the BJP's preeminence in national politics with the party winning 303 seats in the 543-member Lok Sabha, its footprint in state governments was reduced to a mere 35 per cent of the country's landmass from the peak of 71 per cent in 2017. If the outgoing year again highlighted the appeal of 'brand Modi', it also brought to light the BJP's vulnerability in state elections when the prime minister and national issues are not driving factors for the common voter's choice. The massive mandate of 303 seats in the general elections, however, set off its own unintended consequences for the party, which managed to ruffle feathers of quite a few allies with its ""big brotherly"" airs. The BJP lost its Hindutva ally Shiv Sena in Maharashtra and the JD(U), which is now its biggest partner, is yet to get over the slight of being offered merely one cabinet berth in the Modi government as a ""symbolic representation"", as Bihar party leaders recalled disdainfully. JD(U) president and Bihar Chief Minister Nitish Kumar summarily rejected the proposal. The year also saw the rise and rise of Shah as he after being inducted as the home minister in the second Modi government was the face of the central dispensation in pushing its major decisions with distinct ideological hues. Whether it was the nullification of Article 370, bifurcation of the erstwhile state of Jammu and Kashmir into two union territories, strengthening of anti-terror laws or the passage of the amended citizenship bill, Shah spearheaded the government's agenda and took on the opposition with his usual mix of combative articulation and ideological clarity. Even when he focussed his energies on leading the party during the first term of the Modi government, there was never a doubt on who is the real number two in the organisation after Modi. And it was no coincidence that Shah was at the helm of the government's drive to carry out the BJP's central Hindutva planks in the second stint of the government. A Supreme Court in the favour of building a Ram temple in Ayodhya has came as a boost to the party. The BJP organisation is expected to undergo a shake-up in the new year as Shah is likely to make way for its working president J P Nadda at the top. When the ongoing organisational elections end, expected in January, the party may have some new faces in its structure but is unlikely to change its course much from the path laid down by Shah in more than five and an half years of his term. In terms of the upcoming electoral challenges, the new year is likely to pose some tough question to the saffron war machine as it prepares for the assembly polls in Delhi and Bihar. Arvind Kejriwal-led Aap Aadmi Party had defied the pro-BJP sentiments in the 2015 polls and handed the main rival its worst drubbing in the national capital by winning 67 seats in the 70-member assembly and reducing it to three. BJP leadership has been working overtime to come back to power in the city which handed it all seven Lok Sabha seats in the general election, as was the case in the 2014 polls too, but is hamstrung by the lack of a face to take on Kejriwal, who is backing on his populist schemes to retain power. The Election Commission is likely to announce the dates for Delhi polls soon. In Bihar, many observers believe the BJP in the alliance with Chief Minister Nitish Kumar-led JD(U) and Ram Vilas Paswan's LJP is better placed against the rival RJD-Congress combine after winning all but one of its 40 Lok Sabha seats. However, there is also a view that the chemistry between Kumar and the BJP is far from perfect and differences may crop up between them over sharing of seats in the assembly elections. JD(U) leaders have indicated that they want their party to fight on more seats than the BJP in the politically crucial state. Amid rancour in their ties after some BJP leaders sniped at Kumar, Shah had walked the extra mile earlier to bring the alliance back on track by asserting that the JD(U) president will again lead the NDA in the state assembly polls, which are due later this year. Download The Times of India News App for Latest India News."
Modi Government in 2019: Key decisions taken by the Narendra Modi government in 2019 | India News - Times of India,"NEW DELHI: In 2019, the BJP-led NDA government came to power with a resounding victory. In the runup to the Lok Sabha elections and following its decisive mandate, the Narendra Modi government has taken several deicsion which hogged the national news headlines this year. Here is a look at some of these decisions taken by the government — 1. Balakot airstrikesOn February 26, a vehicle-borne suicide bomber carried out a ghastly attack on a CRPF convoy on its way from Jammu to Srinagar leading to the death of 40 paramilitary personnel. The attack, the deadliest on Indian security forces since 1989, was carried out by Pakistan-based militant group Jaish-e-Mohammed. A week later, on February 26, India retaliated by launching pre-dawn airstrikes destroying terror camps in Balakot, Pakistan, killing a large number of terrorists. Within hours, the Pakistan Air Force responded and in the ensuing dogfight, IAF lost a MiG-21 fighter leading to the capture of Wing Commander Abhinandan Varthaman by the Pakistan forces. After 60 hours in captivity, Varthaman was released by Pakistan. The tensions between the two countries prevailed for several months. 2. Reservation for economically weaker sectionsAhead of 17th Lok Sabha elections in 2019, the BJP government led by Prime Minister Narendra Modi brought the 124th Constitution Amendment Bill, 2019, which provided 10 per cent reservation to people from economically weaker sections (EWS) in government jobs and educational institutes. The amendment allowed those in the general category with an annual income of up to Rs 8 lakh to seek a reservation in government jobs and education. 3. Instant Triple Talaq becomes a criminal offenceThe Muslim Women (Protection of Rights on Marriage) Act, 2019 was given the presidential assent in July 2019 amidst objections from the Muslim community. In December 2017, the Supreme Court had declared instant triple talaq unconstitutional. Drawing upon Supreme Court's verdict, the Muslim Women (Protection of Rights on Marriage) Bill was tabled in the parliament in 2017 but it failed to pass in both the houses. However, in July 2019, the Bill was passed in both the houses and the Muslim Women (Protection of Rights on Marriage) Act, 2019, made instant triple talaq by Muslim men a criminal offence punishable by a jail term of up to three years. 4. Jammu & Kashmir loses special statusThe Prime Minister Narendra Modi-led BJP government in August announced the scrapping of Article 370 which gave special status to the state. In addition to scrapping to Article 370, the government also announced to split the state into two union territories— one was J&K with a legislature and second was Ladakh without a legislature. Abrogation of Article 370 was heavily condemned by various stakeholders in the country as well as witnessed scepticism from the international community. The abrogation was followed by a massive clampdown in the Valley, which included a heavy deployment of security forces, arrest of political leaders, including former chief ministers Farooq Abdullah, Omar Abdullah and Mehbooba Mufti, and snapping of internet connections and phones lines. 5. CAA/NRCAfter a heated debate in Parliament, the Citizenship Amendment Bill was passed leading to country-wide protests. The controversial Act grants citizenship status to religious minorities, barring the Muslims, persecuted in Afghanistan, Pakistan and Bangladesh. The passage of the Bill led to widespread protest across the country. In several places, the protests turned violent leading to loss of life and property. Opposition parties accused the government of trying to divide the country on communal lines with the introduction of the Act. The government refuted the allegations, claiming that the Act grants refuge to persecuted minorities in neighbouring countries. Download The Times of India News App for Latest India News."
 Army intensified pro-people activities in J&amp;K after abrogation of Article 370 | India News - Times of India,"JAMMU: When Centre revoked the special status of Jammu and Kashmir nearly five months ago, the Army launched a special operation called ""Mission Reach Out"" to provide assistance to the people and ensure peace in the newly created Union Territory. The mission, thus, became an addition to the multifarious activities carried out by the Army in Jammu and Kashmir over the past three decades to win over the hearts and minds of the residents and wean away the youth from Pakistan-sponsored terrorism, an army officer said. Jammu-based Army PRO Lt Col Devender Anand said the Army has continued with its pro-people activities under operation 'Sadbhavana' (goodwill) despite the challenging situation. He said the activities were intensified when ""Mission Reach Out"" was launched after the abrogation of Article 370 on August 5. ""Take any field, the Army is at the forefront and helping locals, students and unemployed youth to achieve their goals, honing skills of sportsmen by organising sports events and functions to promote communal harmony and providing medical assistance at doorsteps,"" he told PTI. Through the year, which saw tensions along the Line of Control and International Border due to frequent ceasefire violations by Pakistan to push armed infiltrators, the Army stepped up vigil on the borders but kept its focus on reaching out to the people, he said. According to official sources, more than 2,500 incidents of ceasefire violation took place on the borders this year, claiming the lives of 36 Indian nationals. The ceasefire violations by Pakistan intensified after IAF jets destroyed a Jaish-e-Mohammad training camp in Balakot in Pakistan on February 26 in retaliation to the worst-ever terror attack on a CRPF convoy in Pulwama district on February 14 that left 40 paramilitary personnel dead. Led by Army chief Gen Bipin Rawat, top army commanders visited the forward posts frequently and reviewed the operational preparedness of the troops in all sectors in the twin Union Territories of Jammu and Kashmir and Ladakh, Lt Col Anand said. He said the Army chief undertook extensive tours of the Valley, Jammu and Ladakh during the year, while the General Officer Commanding-in-Chief, Northern Command, Lt Gen Ranbir Singh and other senior officers made frequent trips to the forward areas every month. While the army commanders toured the border dozens of times between January and July, the frequency of their visits increased in the subsequent months with August and September together accounting for most of the tours. This included the three-day tour of the Army chief to Srinagar and Jammu in August and later a two-day tour of Leh in September, he said. With the introduction of ""Mission Reach Out"" in August, the Army intensified its civic-action programmes across Jammu and Kashmir to ensure peace and anti-social and anti-national elements are not allowed to mislead the public, the Army PRO said. Lt Col Anand said the Army is running 43 goodwill public schools, where 15,000 students are enrolled, and three specialised training-cum-coaching centres. He said the Army organised over 120 sporting events for the youth. A total of 200 medical camps, 90 veterinary camps, 100 capacity-building tours within and outside Jammu and Kashmir, integrating students and opinion makers to national mainstream were some of the highlights of the Army activities during the outgoing year, he said. He said the Army conducted two major recruitment rallies post August, one each in Samba and Reasi districts in Jammu region, to provide an opportunity to the youth to join the Army. The Army also reached out to ex-soldiers and conducted 35 rallies to address their issues, he said. Download The Times of India News App for Latest India News."
 'Opening of state jobs in J&amp;K to outsiders unacceptable: JKNPP | India News - Times of India,"JAMMU: Jammu and Kashmir National Panthers party on Monday accused the Union territory's government of having jeopardized the career of unemployed educated youths in J&K by opening local state jobs for outsiders, asserting that it is ""unacceptable"". In a first step of its kind,   opening the state employment   in the Union Territories of J&K and Ladakh for candidates from across the country after nullification of Article 370, the Jammu and Kashmir high court has invited applications from eligible candidates from all over India to fill 33 vacancies with it. After the nullification of Article 370 on August 5 this year, there have been demands from various quarters, especially in Jammu region and the Union Territory of Ladakh, carved out from the erstwhile state of J&K, for a domicile certificate or some legal restrictions on the purchase of land by outsiders as well as their appointments in government jobs. ""It would not only mar the prospects of the local unemployed educated youths but would also have a demoralising effect upon the educated aspiring youths of the erstwhile state,"" JKNPP chairperson Harsh Dev Singh told reporters here. J&K does not have much scope for absorption of educated unemployed youths in the private sector. And the employment opportunities in the government sector are also very limited, said the former education minister. Throwing open government jobs in J&K to youths from all over the country would not only be a grave injustice with the J&K youths but could also have serious ramifications,” said Singh. Not only the Jammu and Kashmir high court has invited applications on all India basis but the J&K Trade Promotion Organization (JKTPO) too has opened employment with it to candidates from all over India, he added. He said the JKTPO managing director had earlier issued an advertisement on December 17 inviting applications for filling up seven posts of 'professional interns' on consolidated remuneration of Rs 25,000 per month from all eligible persons on All India basis. The notification had further said the new appointees shall be entrusted with the task of showcasing J&K's strengths, strategies and potential, said Singh. Accusing the government of having jeopardized the careers of J&K unemployed youths, the JKNPP said the move was fraught with dangerous portends. “The J&K government was hardly advertising any new posts to fill up vacancies in government departments despite the ever growing number of unemployed educated youths year after year. ""The simmering discontent among youths against the government apathy could have earthshaking consequences in case the J&K jobs are opened to outsiders without protecting the interest of local youths” said Singh. Lambasting the BJP for diminishing and marring the career prospects of J&K youths, Singh said it should get prepared to face the fury of youths who had been cajoled and lured by it during elections through its seductive slogans. He said in September also, the BJP had objected to the demand that the posts for police constables should be filled by state's permanent residents only, saying that after the abrogation of Article 370 abrogation, all citizens of the country had become entitled to participate in the selection process in J&K. Download The Times of India News App for Latest India News."
 Northern Army Commander visits forward areas in J&amp;K | India News - Times of India,"NEW DELHI: After the escalation of ceasefire violations across the Line of Control (LoC), Northern Army Commander Lieutenant General Ranbir Singh visited Jammu and Kashmir to review the prevailing security situation. Accompanied by Chinar Corps Commander Lieutenant General K.J.S. Dhillon, the Northern Army Commander visited the snowbound forward areas and lauded the troops for inspiring motivation and selfless service in the toughest terrain and climate conditions. He had reached the newly-created Union Territory on Friday to take complete stock of the situation as during winters generally there are very less ceasefire violations. ""But the situation is unusual along the LoC,"" said a senior Indian Army officer. Till December 27, a total 3,200 incidents of ceasefire violations cross the LoC were reported compared to 1,629 in 2018. In December, so far, 330 incidents have been reported which also double compared to last year's 175. Since the abrogation of Article 370 in Jammu and Kashmir, Pakistan has increased ceasefire violations. In August, a total 307 incidents were reported, while in September, 292 incidents were registered. Download The Times of India News App for Latest India News."
 Indian-Americans hold events in New York in support of CAA | India News - Times of India,"NEW YORK: Members of the Indian diaspora held events at different places here to express their support for the amended Citizenship Act, terming it as a historic step taken by the Indian government. According to the Citizenship Amendment Act (CAA), members of Hindu, Sikh, Buddhist, Jain, Parsi and Christian communities who have come from Pakistan, Bangladesh and Afghanistan till December 31, 2014 following religious persecution there will get Indian citizenship. A group of Indian-Americans gathered at Times Square on Sunday, carrying placards and raising slogans in support of the Narendra Modi government and CAA. The placards read “CAA is about human rights”, “We support minorities' right to live with dignity”, “NRIs support CAA” and “CAA passed by transparent and democratic process.” They raised slogans such as “We support Modi” and “We support CAA.” Attending the support rally was President of Overseas Friends of BJP-USA (OFBJP) Krishna Reddy Anugula and others members of the organization. In Long Island, an event was organized on Saturday where members of the Indian-American community expressed their support for the new law. Jagdish Sewhani, President of the American India Public Affairs Committee, said the law is a historic decision taken after the Narendra Modi government was voted back to power with an overwhelming majority. Sewhani also lauded the Modi government's decision to abrogate Article 370 of the Constitution on August 5 to revoke the special status given to Jammu and Kashmir. Addressing the gathering, he said the Indian-American community thanks Prime Minister Modi and Home Minister Amit Shah for the “bold decisions taken concerning the Citizenship Amendment Act”. “This act of humanitarianism should have been done years before. But because of pseudo-secularism and vote bank politics, these refugees were forced to live an inhuman life in India. Now CAA gives them an opportunity to have a dignified life in India,” he said. He said the Indian-American community must reach out to Congressmen, Senators and elected representatives in the US to inform them about CAA. Download The Times of India News App for Latest India News."
 2019: A year that reshaped Jammu and Kashmir | India News - Times of India,"SRINAGAR: For Jammu and Kashmir, 2019 was a year of massive changes with defining firsts and lasts and unprecedented curbs. On October 31, Jammu and Kashmir transitioned from a state into two Union territories Jammu and Kashmir, and Ladakh. This was the first time a state was downsized into union territories. The move was in accordance with the Centre's August 5 announcement withdrawing the state's special status under Article 370 and bifurcating the state into Union territories. The erstwhile state also saw its worst-ever terror attack on February 14. Forty CRPF personnel were killed when a Jaish-e-Mohammed suicide bomber rammed a vehicle carrying over 100 kg of explosives into their bus in Pulwama. The Pulwama incident led to widespread outrage and the Centre vowed to avenge the deaths. On February 26, IAF jets carried out an attack on a Jaish-e-Mohammad training camp at Balakot in Pakistan. It was the first time India carried out any attack inside Pakistani territory since 1971. Pakistan Air Force reacted the next day by carrying out strikes inside Jammu and Kashmir but the Indian Air Force reacted swiftly, leading to an aerial dogfight. Wing Commander Abhinandan Varthaman, flying a vintage MiG 21 Bison, shot down a much superior F-16 of the Pakistan Air Force before he was brought down and captured by Pakistan army. He was, however, handed back to India two days later. While there was jubilation across the country over the upper hand gained in the aerial dogfight, IAF lost six officers who were travelling in a helicopter on February 27 when it was brought down by their own colleagues in a case of mistaken identity. The chopper crashed outside a village in Budgam district, resulting in the death of a young civilian as well. The Centre's August 5 move to abrogate provisions of Article 370 was unprecedented and aimed at ending the decades-old separatist movement. To ensure there was no violence, particularly in Kashmir, over the decision, the Centre implemented stringent curbs on people's movement and communication systems. Just ahead of Home Minister Amit Shah's landmark announcement in Rajya Sabha, Jammu and Kashmir, except Leh, was turned into a garrison with security forces and police deployed in every nook and corner with the army also assisting in securing the Srinagar-Jammu national highway. Hundreds of political leaders from both mainstream and separatists camps including three former chief ministers -- Farooq Abdullah, Omar Abdullah and Mehbooba Mufti -- were taken into preventive custody. Farooq Abdullah, a three-time chief minister, was later booked under Public Safety Act -- a law that was enacted by his father Sheikh Mohammad Abdullah in 1978 to deal with timber smugglers but used by subsequent governments to put down militancy and separatist movement after 1990. It was after a gap of more than 60 years that a serving or former head of the government of Jammu and Kashmir was arrested by the authorities. Sheikh Mohammad Abdullah, the National Conference founder, was arrested in 1953 when he was the prime minister of Jammu and Kashmir -- a post downgraded to chief minister in 1965. Given the high rhetoric dished out by both mainstream and separatists leaders about any tinkering with the erstwhile state's special status, violence was expected to erupt in the valley and some parts across the Pir Panjal mountain range in Jammu region. The government imposed curfew and strictly implemented it, snapped all means of communication including internet services, suspended the cable TV services and shut down all educational institutions. There were hundreds of incidents of stone pelting in the wake of the Centre's move but strict implementation of curfew meant that large gatherings were avoided and security forces had to deal with protests which were largely localised. While the Centre maintained a veil of secrecy around its intentions, the state government headed by Governor Satya Pal Malik cancelled the Amarnath Yatra midway and issued an advisory for all non locals -- tourists, labourers, etc to leave the valley as soon as possible, sparking off panic among the local residents who feared for the worst. The government's apprehensions of widespread violence were not unfounded as Kashmir had witnessed four summer agitations between 2008 and 2016 due to varied reasons that left nearly 300 people dead. However, the people of Kashmir this time opted for a largely non-violent and silent protest. While the government lifted curfew from almost the entire valley within 15 days of the decision to revoke special status of Jammu and Kashmir, the shutdown in Kashmir longed nearly 120 days. Schools and educational institutions remained closed for this period but examinations were held according to schedule. The year recorded many firsts and lasts. Satya Pal Malik became the last Governor of Jammu and Kashmir state. Girish Chander Murmu was sworn in as the first Lieutenant Governor of Union territory of Jammu and Kashmir on October 31 and former bureaucrat Radha Krishna Mathur as the first Lieutenant Governor of strategically-located Ladakh. With the repeal of Article 370, more than 100 central laws were directly applied to Jammu and Kashmir for the first time and most of the parallel laws enacted by the state assembly were repealed. Several commissions set up under the laws enacted by the state legislature including SHRC were wound up after the notification for creation of Jammu and Kashmir union territory came into effect. With some restrictions still in place in the Valley like curbs on mobile internet, National Conference's Lok Sabha member Hasnain Masoodi questioned the Centre's position that Article 370 was removed to realise the goal of ""one nation, one Constitution"". ""The Northeast is getting assurance daily that the identity and culture of its people will be protected and inner line permit will be respected. This belies the narrative which was marketed that there will be one nation, one law and one Constitution after the revocation of special status of Jammu and Kashmir and abrogation of Article 370,"" Masoodi told PTI. He claimed that the Centre's appeals for peaceful protests and voicing dissent through peaceful manner against the amended citizenship law mean that violence is necessary to get the disapproval and dissent registered in the country. ""The Centre is making appeals to the people across the country, to students that they should voice their disagreement and dissent in a peaceful manner. But when the people of Jammu and Kashmir decided to voice their disagreement and disapproval in a peaceful manner, they refused to register their disapproval on the ground that not a single bullet was fired. Indirectly, it means that violence is necessary to get the disapproval and dissent registered,"" he asserted. While most PDP leaders are detained, Mehbooba Mufti's daughter Iltija Mufti is operating her mother's Twitter account to criticise the government. Commenting on Prime Minister Narendra Modi expressing concern over the violence in the aftermath of the passage of the citizenship law, Iltija wrote, ""If debate and discussion are essential to democracy then why deprive people of J&K of the same rights? For us Kashmiris, its only been division, draconian laws and detentions."" PTI MIJ Download The Times of India News App for Latest India News."
 J&amp;K's statehood will be restored in near future: Ram Madhav | India News - Times of India,"JAMMU: BJP national general secretary Ram Madhav on Friday sought to assure the people of Jammu and Kashmir that the statehood of the new Union territory will be restored before soon. Maintaining that there were only 30 to 32 prominent political leaders and less than 100 people overall are under preventive detention now in the Union territory, he said they too would be released ""in phased manner"" to pave way ""for the restoration of full political activity"" in the UT as per the BJP and Centre's commitment to it. ""The BJP is in favour of granting statehood to the J&K as early as conditions permit,"" he said in a reply to question over the issue. Madava also said the rights of local people will be preserved in the region as promised by Union Home Minister Amit Shah in his statement. On a question on the proposed delimitation in the UT, he said it would be taken up soon after the formation of a committee for the purpose by the ministry of home affairs early next year. Talking of the people under preventive detention in the Union territory, Madhav said ""only 30 to 32 prominent leaders"" were under preventive detention. ""Four months ago, a large number of people were put under preventive detention. But, only 30 to 32 prominent leaders and less then 100 people overall are under preventive detention today,"" he said. They all will be released in a phased manner to restore full political activity in the Union territory, a step favoured by both the Union government and the BJP, he said. The BJP leader also said the internet service, which has already been restored in Kargil and Leh in the UT of Ladakh, will soon be restored in Jammu and Kashmir regions. The senior BJP leader also claimed the people in J&K have ""welcomed the bold step to remove Article 370 & 35 (A) and other major decisions with cheers"". ""The whole region of J&K has remained most peaceful in these five months with civilian casualties reduced to almost nil. There have also been lesser incidents of stone-pelting this year, giving impression of a modified mindset of the youths,"" he said. In response to a question on Pakistan-occupied-Kashmir, Madhav said ""PoK is an integral part of India"" and the neighbouring country ""cannot change its legal status"". Talking of Pakistan army's cross-border activities, he said ""our forces are fully equipped at the border and acting as per necessity"". Extending his New Year greetings to everyone in J&K, Madhav stressed that this year was very eventful for the people of Jammu & Kashmir and Ladakh. He said he met many delegations of prominent people and students in J&K. ""All were hopeful of a bright future ahead and wanted to contribute in formation of a greater Jammu & Kashmir. I also witnessed a football camp which gave an impression that the youths of Kashmir want to excel in sports and we will certainly work to fulfil their aspirations,"" he said. Download The Times of India News App for Latest India News."
