News Title,Content
" Modi's rakhi sister Qamar Mohsin Shaikh wishes him good health, hails triple talaq law | India News - Times of India","NEW DELHI: Prime Minister Narendra Modi's 'rakhi sister', Qamar Mohsin Shaikh, on Thursday prayed for his good health and hailed the new law to criminalise the practice of instant triple talaq. Before meeting Modi for tying the sacred thread, she said that she has a 'surprise' for him and expressed happiness for the once-in-a-year occasion to meet the Prime Minister. ""I will present him with a painting made by my husband,"" she said. ""I get the opportunity to tie rakhi to elder brother once every year, I'm happy. I pray that the next five years go so well for him that the whole world recognizes the positive decisions he made,"" she told ANI here. She also wished good health to Prime Minister Modi. Shaikh, a Pakistani national who came to India after marriage, had earlier said that she had been tying rakhi on Modi's wrist for last 25 years. Lauding the Centre's move to bring a law against instant triple talaq, she said: ""There is no provision of instant triple talaq in the Quran and Islam. No other than him could have taken this step (formation of law). He has done a very good job in interests of Muslim women,"" she said. She also commented on the repeal of special status to Jammu and Kashmir, saying that coming days would tell whether the move is good or bad. Download The Times of India News App for Latest India News."
 Freed Muslim women from fear of triple talaq: PM Narendra Modi | India News - Times of India,"NEW DELHI: Prime Minister Narendra Modi on Thursday said Muslim women were forced to live under the fear of instant triple talaq and his government ended their suffering by criminalising the practice.  If practices of infanticide and child marriage could be done away with, the menace of triple talaq could also be ended, he said, addressing the nation on Independence Day from the ramparts of the Red Fort.  ""Remember, how afraid Muslim women were, those who suffered due to the practice of triple talaq, but we ended that. When Islamic nations can ban it then why can't we? When we can ban Sati, when we can take strong steps against female infanticide, child marriage, then why not this?"" Modi said.  ""Fear of triple talaq used to loom large over our Muslims daughters and sisters. Many Islamic countries ended this practice long back but it could not be ended here due to some reasons,"" he said.  The Muslim Women (Protection of Rights on Marriage) Bill, 2019, was passed Parliament on July 30 and it subsequently got the nod from President Ram Nath Kovind making it a law.  The law provides for a jail term of three years to a Muslim man who pronounces instant triple talaq. Download The Times of India News App for Latest India News."
" Majorities pass legislations, but consensus is the healthy option, says Om Birla | India News - Times of India","Satisfied with the way the first session of the 17th Lok Sabha went by, Speaker Om Birla tells Akhilesh Singh he is confident of maintaining the momentum in the upcoming sessions and urged MPs to uphold the sanctity of their position. Excerpts from the interview:The recent session saw maximum productivity and a large number of bills were passed. It has been a good start as Lok Sabha Speaker. A majority is the obvious requirement for successful legislation. But, cooperation of all parties and consensus is a healthy practice for parliamentary democracy. I am fortunate that most parties responded and helped in running the House smoothly. I am confident of maintaining the momentum in upcoming sessions. Most speakers were given adequate time to put forth their views. I drew a few lessons from my own parliamentary experience and one of my priorities was to see maximum number of first-time MPs got an opportunity to speak. Once elected Speaker, one has to rise above party lines and remain impartial. The session saw passage of several contentious bills like triple talaq and Articles 370 and 35A.Credit goes to floor leaders and the confidence of parties in the legislative process... several bills, which had lingered for years, were passed in the first session of 17th Lok Sabha. There was a wrong perception about Parliament due to frequent disruptions. However, I made it clear that no adjournment would take place as we had an opportunity to send a positive message. Several legislations impacting lives of common citizens were passed without voting, which reflected MPs’ sensitivity towards human issues. More than 100 MPs had 100% attendance in House, which itself was quite satisfying. Opposition parties alleged that several bills were not referred to standing committees and were rushed through without consultations. The opposition’s basic complaint was that they be given copy of bills at least a day before being introduced in the House. Standing committees were not constituted in the first session. Therefore, I ensured that enough time was given for debate on bills so that interested parties could express their views. On several bills, debates were conducted far beyond stipulated time. Of 35 bills cleared by Lok Sabha, 30 were passed with consensus or without voting and the House functioned for 280 hours in 37 sittings. You recently said that experts will be roped in to explain features of a bill to lawmakers once tabled in the House. Do you think it will make a meaningful difference?I am confident of better results through this process. Most of the bills are finalised in the business advisory committee in advance. Experts will be there from 9 am to 10 am to brief MPs about features of the bills. Lok Sabha secretariat will also provide online copies of bills to all MPs. On some bills, the viewpoints of the government and of neutral experts will be sent to MPs. The plan is to update MPs about key aspects so that they are well prepared to participate in the debate. The recent session will also be remembered for some acrimonious moments like Samajwadi Party MP Azam Khan’s ‘sexist’ comments.Parliament is a sacrosanct place where legislators represent their constituencies. As they are elected with support of lakhs of voters, they should understand the sanctity of the position they are holding. There were moments of embarrassment when some members made unsolicited remarks. We certainly need to work on how to avoid such situations. There has been a tradition of expunging remarks from the records but it has been ineffective due to live coverage of proceedings. Any plan to ensure decorum in the House?We have a tradition of correcting the debate but in the age of live coverage, it has become meaningless as by the time corrections are done, it is too late. People have watched what we intend to filter. It’s a precarious situation as it is very difficult to ensure that unsolicited remarks don’t reach the public domain. Rule books will not be enough, rather behavioural changes will be more effective. As we saw in Karnataka, state speakers often keep decisions on disqualification pending for long. Do you think speakers should act promptly?Once elected as Speaker, one should rise above party politics and work as per the norms of the chair. Decisions should be purely on merit and certainly not driven by ideology or political affiliations. It is easier said than done but one must respect the chair and not take a decision denigrating the chair. Download The Times of India News App for Latest India News."
India Independence Day speech: President Ram Nath Kovind Independence Day speech: Full text | India News - Times of India,"Dear fellow citizens  I offer you my greetings on the eve of our 73rd Independence Day. This is a happy and emotional day for all children of Mother India, whether living at home or abroad. We remember with gratitude the countless freedom fighters and revolutionaries who struggled, strived and made heroic sacrifices to win us our freedom from colonial rule.  We complete 72 years as a free nation at a very special juncture. In a few weeks from now, on October 2nd, we will celebrate the 150th birth anniversary of the Father of our Nation, Mahatma Gandhi, the guiding light of our successful effort to liberate our nation and of our continuing effort to reform our society of all inequities.  Contemporary India is very different from the India in which Mahatma Gandhi lived and worked. Even so, Gandhiji remains extremely relevant. In his advocacy of sustainability, ecological sensitivity and living in harmony with nature, he anticipated pressing challenges of our times.  When we design and deliver welfare programmes for our disadvantaged fellow citizens and families, when we seek to harness the power of the sun as renewable energy, we put Gandhian philosophy into action.  This year also marks the 550th birth anniversary of one of the greatest, wisest and most influential Indians of all time – Guru Nanak Devji. He was the founder of Sikhism, but the reverence and respect he commands go far beyond just our Sikh brothers and sisters. They extend to millions of others in India and across the world. My best wishes to them on this pious occasion. Fellow citizens,  The illustrious generation that led us to freedom did not perceive independence only in terms of transfer of political power. They considered it a stepping stone in a longer and larger process of nation building and national welding. Their objective was to improve the life of each individual, each family and of society as a whole.  In this backdrop, I am confident that the recent changes made in Jammu-Kashmir and Ladakh would be of immense benefit to those regions. They will enable the people to access and enjoy the same rights, same privileges and same facilities as their fellow citizens in the rest of the country. These include progressive, egalitarian laws and provisions related to the Right to Education; accessing public information through the Right to Information; reservations in education and employment and other facilities for traditionally deprived communities; and justice for our daughters by abolishing unequal practices such as instant triple talaq.  Earlier this summer, the people of India participated in the 17th general election, the largest democratic exercise in human history. For this I must congratulate our voters. They turned up at polling stations in large numbers and with much enthusiasm. They gave expression to their electoral right as well as their electoral responsibility.  Every election marks a new beginning. Every election is the renewal of India’s collective hope and optimism – a hope and optimism that can be compared, I would say, to what we experienced on August 15, 1947. Now it is for all of us, everybody in India, to work together and take our cherished nation to new heights.  In this regard, I am happy to note that the recently concluded session of Parliament saw lengthy and productive sittings of both the Lok Sabha and the Rajya Sabha. Many important Bills were passed, in a spirit of cross-party cooperation and constructive debate. I am confident this is only an indicator of what the coming five years have in store. I also urge that this culture percolates to all our legislative assemblies.  Why is this important? It is important not merely because the elected must be equal to the trust placed in them by their electors. It is also important because nation building –a continuous process, of which Independence was a key milestone – requires every institution and every stakeholder to work in tandem, to work in harmony and to work in togetherness. Nation building, at the end of the day, is about creating that optimal partnership between voters and their representatives, between citizens and their government, and between civil society and state.  The state and the government have an important role here, as a facilitator and an enabler. As such, it is critical for our key institutions and the policy makers to study and appreciate the message being sent by citizens and to be responsive to the thoughts and wishes of our people. As the President of India, it is my privilege to travel all over our country, to our diverse states and regions, and meet fellow Indians from all walks of life. Indians can be very different in their tastes and habits, but Indians share the same dreams. Before 1947, the dreams were for a free India. Today, the dreams are for accelerated development; for effective and transparent governance; and yet for a smaller footprint of government in our everyday lives.  Fulfilling these dreams is essential. Any reading of the mandate of the people would make their aspirations clear. And while the government inevitably has its part to play, I would argue that the greater opportunity and ability lies in the skill, talent, innovation, creativity and entrepreneurship of 1.3 billion Indians. These attributes are not new. They have kept India going and have nurtured our civilisation for thousands of years. There have been times in our long history when our people encountered hardships and challenges. Even on such occasions, our society proved to be resilient; common families showed uncommon courage; and so many determined individuals found the strength to survive and to thrive. Today, given a facilitative and enabling environment by the government, we can only imagine what our people can achieve.  The government can build financial infrastructure in the form of a transparent, inclusive banking system, an online-friendly tax system and easier access to capital for legitimate entrepreneurs. The government can build physical infrastructure in the form of housing for the poorest of the poor, and availability of energy, toilets and water in every home. The government can build institutional infrastructure to address the paradox of floods and calamities in some parts of the country, and water scarcity in other parts. The government can build connectivity infrastructure in the form of wider, better highways and safer, faster trains; airports in the interiors of our country, and ports that dot our coasts. And near universal data access that allows common citizens to benefit from Digital India.  The government can build social infrastructure in the form of a comprehensive healthcare programme, and facilities and provisions for the mainstreaming of our Divyang fellow citizens. The government can build legal infrastructure by enacting laws that advance gender equality, as well as by removing obsolete laws to make life easier for our people.  However, what is more crucial is for society and for citizens to use and nurture this infrastructure – for the benefit of themselves and their families, and for the benefit of society and us all.  For example, rural roads and better connectivity have meaning only if farmers use them to reach bigger markets and get better prices for their produce. Fiscal reforms and easier regulations for business have meaning only if our entrepreneurs, whether small start-ups or big industrialists, use these to build honest and imaginative enterprises and create sustainable jobs. Universal availability of toilets and household water have meaning only if they empower the women of India, enhance their dignity and become a catalyst for them to go out into the world and achieve their ambitions. They can achieve their ambitions as they choose: as mothers and homemakers – and as professionals and individuals with their own destiny.  To cherish and safeguard such infrastructure – infrastructure that belongs to each one of us, the people of India – is to secure another aspect of our hard-won freedom. Civic-minded Indians respect and take ownership of such facilities and such infrastructure. And when they do so, they display the same spirit and resolve as the valiant men and women who serve in our Armed Forces and paramilitary and police forces. Whether you guard our nation at the frontiers or check that hand before it throws a stone at a passing train or any other public property – just like that, for the sake of it; or perhaps in anger – in some measure you protect a shared treasure. This is not just a matter of obeying laws; it is of answering to an inner conscience. Fellow citizens,  I have spoken so far of how state and society, government and citizen, must see each other and must cooperate with each other. I would like to turn to how we Indians should see one another – how we should have the same expectations from and regard for fellow citizens as we would expect them to have from and for us. Through the millennia and through the centuries, India has rarely been a judgemental society. Rather, it has had an easy-going, live-and-let-live organising principle. We respect each other’s identity – whether born of region, language or faith; or even the absence of faith. India’s history and destiny, India’s legacy and future, are a function of coexistence and conciliation, of reform and reconciliation – of expanding our hearts and embracing the ideas of others.  This spirit of cooperation is what we bring to our diplomatic endeavours as well, as we gladly share our experiences and our strengths with partner countries in every continent. At home and abroad, in domestic discourse and in foreign policy, let us always be conscious of the magic and uniqueness of India.  We are a young country, a society increasingly defined and shaped by our youth. The energies of our young are being channelized in so many directions – in a quest for excellence from sport to science, from scholarship to soft skills. This is heart-warming. Nevertheless, the greatest gift we can give our young and our coming generations to encourage and institutionalise a culture of curiosity – especially in the classroom. Let us listen to our children – for through them the future whispers to us.  I say this with the confidence and belief that India will never lose its capacity to listen to the feeblest voice; that it will never lose sight of its ancient ideals; that it will forget neither its sense of fairness nor its sense of adventure. We Indians are a people who dare to explore the moon and Mars. We are also a people who persevere to create a loving habitat for three of every four wild tigers on our planet, because it is characteristic of Indianness to empathise with nature and with all living beings.  Over a hundred years ago, the inspirational poet Subramania Bharati gave voice to our freedom movement and its expansive goals in the following lines in Tamil: [I QUOTE] मंदरम् कर्पोम्, विनय तंदरम् कर्पोम् वानय अलप्पोम्, कडल मीनय अलप्पोम् चंदिरअ मण्डलत्तु, इयल कण्डु तेलिवोम् संदि, तेरुपेरुक्कुम् सात्तिरम् कर्पोम् This can be interpreted as: [I QUOTE] We will learn both scripture and science We will explore both heavens and oceans We will unravel the mysteries of the moon And we will sweep our streets clean too Fellow citizens,  May those ideals and may that urge to learn and to listen and to become better, may that curiosity and may that fraternalism, always be with us. May it always bless us, and always bless India.  With that, I once more wish you and your families all the very best on the eve of Independence Day. Thank You Jai Hind! Download The Times of India News App for Latest India News."
Odisha: Man booked for triple talaq | Bhubaneswar News - Times of India,"BALASORE: Soro Police on Tuesday registered a case against a man for allegedly giving instant triple talaq to his wife on Monday, the day of Eid al-Adha. Raso Khatun, 22, of Pathana Mohala in Soro town lodged an FIR against her husband, Sahim Khan, for giving her instant divorce even though it is punishable by law now. The matter came to light on Tuesday when the woman approached the district collector and the Balasore SP and submitted written complaints detailing her plight. In her complaint, Raso alleged that she had married Sahim, a businessman of Pathana Mohala, three years ago. Her parents had given Rs 80,000, gold ornaments and furniture as dowry to Sahim at the time of the marriage. Her father, Nasiral Khan of Agarpada village, had spent Rs 8 lakh on the wedding itself. However, the accused demanded more dowry after a few months of marriage, she alleged. “I was not loved and respected by my husband or my in-laws. I could not pay more dowry,” Raso said. She added that Sahim would mentally and physically torture her. Acting on the FIR, police registered a case against Sahim under the relevant law. Another woman, Nilofer Bibi, a 22-year-old resident of Sunadharbasana village under Bhograi police station in Balasore district, on Sunday filed a complaint against her husband, Sheikh Sahir, for giving her instant triple talaq. “We have registered a case under the relevant law and are investigating,” said Jaleswar SDPO, Sudarshan Dash. Download The Times of India News App for Latest City News."
Pithoragarh man booked for giving triple talaq | Dehradun News - Times of India,"PITHORAGARH: Police in Pithoragarh district have filed a case against a man for allegedly divorcing his wife through instant triple talaq method three months ago. The woman approached police on Monday, following which an FIR was registered against Shahid Miya. The woman, a resident of UP’s Pilibhit district, got married to Shahid in 2012. They had no child, and, according to the woman, her in-laws were “harassing” her for this. Station house officer (SHO) Om Prakash Sharma said, “The woman said in her complaint that her mother-in-law started torturing her after the marriage for not having a child and for not bringing dowry.” “Finally, three months ago, her husband gave her the divorce,” Sharma said. Police have registered the case under Muslim Women (Protection of Rights on Marriage) Act. Under Section 4 of the new law, passed by Parliament on July 30, a Muslim man, who pronounces triple talaq instantly, is liable to be punished by imprisonment up to three years, apart from a fine. Download The Times of India News App for Latest City News."
Triple talaq should act as a wake-up call | Chennai News - Times of India,"Chennai: The Muslim Women (Protection of Rights on Marriage) Act, 2019 is being hailed as a landmark move by the ruling party, but the government passing it by criminalising divorce is unacceptable. The Supreme Court observation that the practice of instant triple talaq violates the constitutional rights of Muslim women had produced the desired result of relieving stress of families, but the penalty clause in the act now shows it is not about rectification of flaws in the Muslim family law. It would only further vitiate strained relations between couples. This should act as a wake-up call for the clergy to introspect what went wrong that led to the present predicament. When the bill was introduced in the Lok Sabha last year, office bearers of the Muslim Personal Law Board had a series of meetings with the leaders of political parties and pressured them to vote in the Rajya Sabha according to the wishes of the Muslim community. This time, this line of action was not followed. And Muslim friendly parties showed their true colours under the pressure of the BJP and for the fear of being accused of playing vote bank politics. It all began with the Shah Banu verdict by the Supreme Court in 1985, the AIMPLB-led by Moulana Abul Hasan Ali Nadvi approached Prime Minister Rajiv Gandhi and wanted a relief. Rajiv Gandhi passed a law to relieve the Muslim community and pleaded with the board to chart out all the clauses of the Muslim family law, such that it could be codified through a parliamentary act, through which all Muslim family disputes could be resolved. Thirty-four years have elapsed, but no action has been taken. The board believes that the Islamic family law does not warrant any further research. Though they agree that triple talaq in one sitting is not mentioned in the Quran and Hadees and it is a ‘bid’at’(innovation), they still followed it. During the trial of the triple talaq case last year, the Supreme Court judge argued that when such a talaq is not permitted in Islam, why the insistence on legalising it. The board counsel replied that it is because it has been in practice for more than 1,000 years. The judge’s argument exposed the poor knowledge and baseless need to follow tradition. The judge further said that any wrong thing practiced for a long time could not be termed as ‘right’. AIMPLB is yet to codify a model ‘nikahnama’ (marriage), despite pressure from some of its members. Going by this attitude and by the history of the board, the attribution of Moulana Ahmed Bukhari of Delhi Jama Masjid seems to be credible that the top brass of the board lacks the wisdom of a Momin (mominana firasat). This is an irony that AIMPLB, since its inception in 1973 began the campaign for educating Muslim masses about the correct method of pronouncement of talaq only after the BJP started campaigning against it. The views of great scholars like Tahir Mahmood and Faizan Mustafa were rejected just because they don’t conform to the ulema’s viewpoint on this issue. If only they had been accommodated, the board would not have suffered such a humiliation in court. The board should wake up and start codification of Muslim law by accommodating ‘the other’ viewpoints as well. But the major question is whether the government would accept the proposed amendments. (The writer is a senior Urdu journalist) Download The Times of India News App for Latest City News."
"Woman asks for Rs 30 to visit doctor in UP’s Hapur, gets triple talaq instead | Meerut News - Times of India","MEERUT: Rukhsar Ahmad, in her early 20s and married for three years, was suffering from high fever for over a week now. With Bakrid around the corner, all she wanted was to get well soon and deck up the entire house, like her neighbours were doing. But, just two days before the much-awaited festival, she found herself standing out of her own house, with all her belongings. On Saturday evening, her husband pronounced triple talaq and asked an ailing Rukhsar to vacate the house “immediately”. She was not even allowed to take her infant daughter along, who was also suffering from fever. And all this happened over her demand for just Rs 30. Ill for over a week, Rukhsar asked her husband, Sultan, to give her the local doctor’s fee which is just Rs 30 in Hapur’s Purva area. But, it enraged her husband and an argument broke out. Very soon, Sultan’s two brothers and mother also joined him in scolding the woman. And then, Sultan announced the words which she feared the most since her marriage. The woman then reached her parent’s house and narrated the ordeal. The family later decided to file a case against Sultan and family. An FIR against Sultan and three others was filed on Monday. Rukhsar’s father, Tasavvur Ahmad, said, “Sultan, my son in-law, had been mistreating my daughter since their marriage. Just two days before Eid, when my daughter asked for just Rs 30 to visit a doctor for her and her daughter's illness, he got agitated. It led to an argument. Soon enough, Sultan’s family also got involved and in front of all of them, Sultan pronounced triple talaq and threw my daughter out.” Hapur circle officer (CO) Rajesh Kumar said, “We have filed an FIR on the basis of Tasavvur’s complaint under Section 4 of the Muslim Women (Protection of Rights on Marriage) Act.” Under Section 4 of the new law, passed by Parliament on July 30, a Muslim man, who pronounces triple talaq, is liable to be punished by imprisonment up to three years, apart from a fine. Download The Times of India News App for Latest City News."
Triple talaq: Nuh police yet to arrest accused | Chandigarh News - Times of India,"CHANDIGARH: Eleven days after registration of case against a man for pronouncing triple talaq, the Nuh police are yet to reach out to the accused so far. According to police, Salaudeen (22), the accused went elusive soon after registration of the case. He, as well as his parents, are yet to join the investigations. ""Our teams are conducting raids on their possible hideouts,"" said Ajayveer Singh Badhana, SHO of Nagina police station and investigation officer of the case. On August 1, Salaudeen was booked under Section 4 of Muslim Women Protection of Marriage Act and Section 506 of IPC. The registration of the case came two days after the concept of triple talaq was declared illegal and invited punitive action by the law. Salaudeen had pronounced triple talaq over phone. According to information, the vicitm is an uneducated woman and the youngest among seven siblings. She had married to Salaudeen on July 27, 2017. Download The Times of India News App for Latest City News."
"Second arrest in Delhi for triple talaq, bail in first case | Delhi News - Times of India","NEW DELHI: In the second such incident in the past couple of days, a 22-year-old man was arrested for allegedly giving triple talaq to his wife in east Delhi’s Gandhi Nagar on Saturday. The complaint was made by the woman, Babli, following which a case under Muslim Women (Protection of Rights on Marriage) Act, 2019, was filed. Babli told police that she got married to Arif Malik four years ago. She and her family members had been told that Malik was an MBBS doctor, which later turned out to be false. After her marriage, Malik and his parents started demanding more dowry, which led to frequent arguments. Malik allegedly demanded a car. After the fight, Babli returned to her parents’ home in Loni eight months ago. Malik called his wife and asked her to return. When she came back on Saturday, he again allegedly raised the demand for a car. When she refused, he allegedly gave her triple talaq and asked her to return to her parents’ house. DCP (Shahdara) Meghna Yadav said the man had been asked to join the probe. Meanwhile, a Delhi court granted bail to the first triple talaq accused, Atir Shamim, on Saturday and directed him to deposit a bail bond of Rs 30,000 and two sureties of like amount. His counsel, Bharat Bagga and Rishabh Kumar, said that Shamim was being falsely implicated and this was a matrimonial dispute. Download The Times of India News App for Latest City News."
UP man booked for pronouncing triple talaq on wife | Lucknow News - Times of India,"BAHRAICH: A person has been booked here on various charges after he allegedly pronounced triple talaq on his wife, police said on Sunday. Police said that the incident was reported from Rupaidiah police station area of the district. Additional Superintendent of Police Ravindra Kumar Singh said, ""Afsana had married Mohammad Aarif in 2015. She alleged that her husband and in-laws were exerting pressure on her to arrange Rs 50,000 as dowry to purchase a motorcycle."" When she expressed inability to fulfil the demand, she was thrashed and threatened with dire consequences, he added. Police said that Afsana had been living with her parents for the last four years. ""In the police complaint registered on Saturday, Afsana said that on July 16 Aarif married another girl and pronounced triple talaq on her on August 8,"" they said. Singh also said that based on Afsana's complaint, a case has been registered against her husband and three in-laws. The accused persons are absconding and efforts are on to nab them, police said. Download The Times of India News App for Latest City News."
Odisha registers first case against triple talaq | Bhubaneswar News - Times of India,"KENDRAPADA: In a first for the state, a 24-year-old Muslim woman of Kendrapada district on Friday filed an FIR under the new triple talaq law against her husband, who allegedly gave her ‘talaq’ over phone from Hyderabad on August 8. In her complaint, Rubina Khatun of Pattamundai town said her husabnd, Abu Sufian Khan, who she had married on February 9, 2018, allegedly gave her divorce by pronouncing ‘talaq’ thrice over phone from Hyderabad. “Acting on the FIR, we are investigating the case,” IIC (Pattamundai police station) Rakesh Tripathy said. “I was shocked when my husband uttered the word ‘talaq’ thrice over phone. I tried to contact him several times after he hung up but he did not respond. I was compelled to file an FIR against him. My husband is well aware that Parliament has approved the bill that criminalises instant triple talaq. But he dared to divorce me that way. He should be punished as per law for his act,” Rubina said. According to her complaint, Rubina’s husband and her in-laws — Najir Khan and Javeda Bibi — used to torture her after her parents failed to pay Rs one Lakh as dowry. Rubina, who lived with her husband in Hyderabad after marriage, returned to her paternal house when she became pregnant. She gave birth to a baby girl two months ago. On July 30, Parliament passed the Muslim Women (Protection of Rights on Marriage) Act, 2019, that made instant ‘triple talaq’ a criminal offence, under which a Muslim man who gives divorce by uttering triple talaq would face a three-year jail term and a certain amount of fine. Earlier in 2018, the Supreme Court had declared the practice unconstitutional. Download The Times of India News App for Latest City News."
"Sati, child marriage wouldn’t have stopped in absence of law: Arif Mohammad Khan | Nagpur News - Times of India","NAGPUR: The evil customs of ‘Sati’ and child marriage wouldn’t have been eradicated if no law was enacted, said former Union minister Arif Mohammad Khan while speaking at Nagpur University (NU) Convocation Hall on Saturday. The former Lok Sabha MP, who championed the anti-triple talaq movement, equated the two Hindu practices to instant divorce followed by a section of Muslims to emphasize on the need for the legislation passed by Modi government recently. He cited the example of neighbouring countries — Pakistan and Sri Lanka — where triple talaq is banned. Khan said a group of Sri Lankan Islamic seminaries had recommended abolition of triple talaq to their government while Pakistan already did away with it in 1961. “Are we (Indian Muslims) unique? When Pakistan and Sri Lanka have scrapped it, why should we have a problem? There is no need to put a communal label on triple talaq. It is not just for empowerment of Muslim women but for all our sisters. An entire society suffers if its women don’t get respected,” he said. Recalling a triple talaq case from his constituency, Khan said the passage of the Bill in Lok Sabha started proving as a deterrent even before it became a law. “A girl was deserted midday by her husband. The man refused to heed any advice for over a year. Meanwhile, the Bill was introduced in Lok Sabha. A couple of days later, I received a call from the girl saying her husband has agreed to take her back,” Khan said drawing a big applause from students and teachers. “This proves a law is definitely needed. Unless there is a law, social evils like Sati and child arriage would have been difficult to eradicate,” said Khan. He reminded that had All India Muslim Personal Law Board not failed in its duty to fulfil its promise, the government or Supreme Court intervention wouldn’t have been needed. The board had assured to boycott people who continued practising instant divorce among other measures in its affidavit before the Supreme Court. Defending Uniform Civil Code (UCC), Khan said it is mandated by the Constitution. “UCC is mandated by Article 44 while Article 25 guarantees freedom to practice or propagate religion of a person’s choice. There is no mention of citizens in the clause. A group of foreigners staying in India wouldn’t need to change their religion if UCC is implemented,” he said. Speaking on the theme ‘Understanding Secularism’, Khan said India has a 5,000-year-old tradition of practising secularism. “In the West, it was born out of the clash between the state and the church whereas in India, there has been no clash between religion and state. Secularism is ancient way of life. Since it was our way of life, we didn’t have a word to define it then,” he said. Download The Times of India News App for Latest City News."
UP: Saudi-based man booked for triple talaq on phone | Allahabad News - Times of India,"ALLAHABAD: Barely 10 days after triple talaq became a criminal offence, a Saudi-based man was booked for divorcing his wife on phone on Saturday. An FIR was lodged against the accused Ashraf Ali on Saturday. A similar case was lodged with Kushinagar police recently, when a woman was divorced on phone by her husband from Saudi Arabia. Police said the accused, Ashraf Ali, married the complainant in April, 2018, and was currently employed as a driver with a firm in Saudi Arabia. On August 1, he telephoned his wife and gave instant talaq. Her family alleged Ashraf was unemployed at the time of marriage and sought Rs 1 lakh as dowry to secure a visa for a job in the Gulf, said station officer, Ghoorpur, Vrindavan Rai. Police said when his in-laws were unable to meet his demands, Ashraf assaulted his wife. Even after Ashraf left for Saudi in June 2018, the girl’s ordeal didn’t end. Demands for more dowry continued. “When the girl received talaq on phone and told her in-laws about it, they warned her against going to the police and told her to leave the house. On August 8, the girl and her advocate met ADG Satya Narain Sabat, who referred the case to SSP (Allahabad) Atul Sharma. On instructions of police brass, a case was registered under the Muslim Women (Protection of Rights on Marriage) Act, 2019 along with other sections of IPC. Download The Times of India News App for Latest City News."
First triple talaq arrest in Delhi | Delhi News - Times of India,"NEW DELHI: In the first instance of its kind in Delhi, a man was arrested on Saturday for divorcing his wife through the pronouncement of talaq three times on June 23. This method of divorce has been rendered illegal by the Muslim Women (Protection of Rights on Marriage) Act, recently passed by both Houses of Parliament. After his verbal announcement of divorce, Atir Shamim also allegedly forced his wife, Raima Yahya, and his six-year-old son out of their house and then confirmed his divorce with a WhatsApp message containing the three talaqs. Yahya approached the Bara Hindu Rao police station in in central Delhi on Friday night with her brother and registered a complaint in which she reported that her husband had pronounced the divorce verbally and then on WhatsApp on June 23. Nupur Prasad, DCP (North), said that a case under Section 4 of the Muslim Women (Protection of Rights on Marriage) Act was invoked against Shamim. The section makes pronouncement of talaq illegal and prescribes imprisonment of up to three years and a fine for violations. A police team arrested Shamim from his house on Saturday. He appeared before a judge before being sent into judicial custody. The couple have been married since 2011. At the police station, Yahya accused Shamim of pressuring her to get money from her parents after the family business of selling glazed tiles and mats at Pul Bangash faced rough times. She revealed that her husband had suffered losses for the past few years and had started harassing her for money. Yahya claimed to have continued living with her husband’s family in the hope that the situation would improve over time. On June 23, she apparently had an argument with Shamim and he retaliated by pronouncing the dreaded word three times and then asked her to leave the house with their son. The woman went to her parent’s house, but found they had gone abroad. She, therefore, reached her brother’s house. Shamim followed up his spoken talaq with a Whatsapp message to her brother confirming the divorce. He insisted that Yahya could not return to his house. Police said that the Whatsapp message and the statement of the woman’s family members have been collected as evidence against Shamim. Download The Times of India News App for Latest City News."
Allahabad registers first case of instant triple talaq | Allahabad News - Times of India,"ALLAHABAD: District police on Saturday lodged an FIR against one Ashraf Ali on charges of pronouncing instant triple talaq on his wife over phone from Saudi Arabia, making it the first registered case in Allahabad. He has been booked under the Muslim Women (Protection of Rights on Marriage) Act, 2019 by Ghoorpur police. The accused had given the divorce on August 1. Police said Rajo Begum (name changed), resident of trans-Yamuna locality of Khiri, was married to Ashraf Ali in Ghoorpur on April, 2018. “As per complainant, her parents had given dowry as per demand of the family members of Ashraf. However immediately after the marriage, he and her in-laws demanded Rs 1 lakh for passport and visa for Saudi Arabia after which her family members and senior members of the community intervened and resolve the issue,” said station officer, Ghoorpur, Vrindavan Rai. Ashraf went to Saudi Arabia On June, 2018 but her in-laws continued to harass her for not giving them adequate dowry.  “On August 1, her husband called her from Saudi Arabia and talked with her sister-in-law and then mother-in-law before giving her instant triple talaq by saying “talaq diya” three times. When she narrated this to her in-laws they threatened her of life if she filed a case against them and threw her out of their house,” said the station office. Police had lodged an FIR against the mother in-law Sona Begum, father-in-law Gulam Rasool and sisters-in-law Choti Bano and Reshma Begum under section 323 (causing hurt), 504 (intentional insult) and 506 (criminal intimidation) and 498-A (cruelty) of Indian Penal Code. SO said pronouncement of instant triple talaq in written or electronic form is illegal and is accused could face maximum of three years imprisonment and a fine. ""Police would take action against the accused after the completion of the preliminary probe,"" he said. Download The Times of India News App for Latest City News."
