News Title,Content
Coronavirus: India 'requests' China to permit Indian students stuck in Wuhan to leave - Times of India,"BEIJING: As the coronavirus turned virulent, India is understood to have requested China to permit over 250 Indian students stuck in Wuhan, the epicentre of the new SARS-like virus, to leave the city, sources here said on Saturday. About 700 Indian students, mostly medical students, are believed to be studying in different universities in Wuhan and its surrounding areas. Authorities have prevented anyone from leaving Wuhan, the city of 11 million people at the heart of the viral outbreak which has so far infected nearly 1,300 people and killed 41 others. While majority of the Indian students left for home on Chinese New Year holidays, over 250 to 300 students are said to be still in the city and its surrounding areas. Besides the students, the fast spreading virus has become a major worry for their parents back home. Some students managed to leave the city just before it was sealed off on January 23. India has stepped up monitoring of passengers arriving from China, especially from Wuhan. The sources here said that in view of the prevailing situation, India has requested both the Chinese foreign ministry and the local officials in Wuhan to consider making arrangements for the Indian students to leave. Asked whether China would consider any request of countries to move their citizens out of Wuhan, Chinese foreign ministry spokesman Geng Shuang told media here on Thursday that, “We always help foreign consular officials in China in their official jobs, we offer them all the assistance and convenience necessary and we work to guarantee foreign citizens legitimate rights and interest in China”. While specific detailed would be provided by local officials, he said China in principle always handles issues according to domestic laws, international laws and bilateral consular agreements. Authorities have extended transport bans to 17 other cities around Wuhan in an effort to control the SARS-like virus, restricting travel for around 56 million in Hubei province. On Saturday, the city officials have also banned all private transport in the city as part of stepped up measures to ensure little movement in the city. While India has earlier issued travel advisories to Indians travelling to China in view the coronavirus, the Indian Embassy here in the last few days has set up hotlines for the students in Wuhan to extend assistance and has talked to local officials about proper supply of food and other necessities for them. Download The Times of India News App for Latest World News."
"China coronavirus death toll rises to 56, total cases near 2,000 - Times of India","WUHAN: The death toll from a virus in China has risen to 56 and the number of people infected across the country is nearing 2,000, authorities said Sunday. Fifteen more people have died and at least 688 new cases of the coronavirus have now been confirmed, according to the National Health Commission. Among the new deaths, 13 were in Hubei, the province at the heart of the outbreak, while Shanghai reported its first death. At least 52 people have now died in total in Hubei, two in central Henan province, one in Heilongjiang in the northeast and one in Hebei in the north. Hubei's health authorities separately reported 323 new confirmed cases of the virus, which first emerged in the provincial capital, Wuhan, in late December. Chinese authorities have so far reported 1,975 cases nationwide. President Xi Jinping warned Saturday that China faced a ""grave situation"" as authorities raced to contain a respiratory illness that has caused the widespread abandonment of Lunar New Year celebrations nationwide and overwhelmed health facilities in Hubei. The contagion remained centred on the Hubei provincial capital of Wuhan, which accounted for seven of the new deaths and 46 of the new confirmed cases, said the Hubei Health Commission. Wuhan and more than a dozen other cities in the province have been locked down in a rapidly expanding quarantine effort marked by transport shutdowns and other restrictions on movement. The previously unknown virus has caused global concern because of its similarity to the SARS (Severe Acute Respiratory Syndrome) pathogen, which killed hundreds across mainland China and Hong Kong in 2002-2003. It also has struck at possibly the worst time for China, when hundreds of millions of people are travelling across the country or overseas to celebrate the Lunar New Year holiday, China's most important festival. Hundreds of military doctors have been sent to Hubei and authorities are rushing to build a pair of field hospitals to deal with the crisis as patients swamp local medical facilities. The virus has spread nationwide in China and cases have been reported in several other countries as far away as the United States, France and Australia. Download The Times of India News App for Latest World News."
Russia to evacuate citizens from China as virus toll rises - Times of India,"SHANGHAI: China faced mounting isolation from international travel curbs and flight suspensions on Saturday, with Russia to start pulling out its citizens next week, as the death toll from a spreading coronavirus outbreak rose to 259. The epidemic has led to mass evacuations of foreign citizens as world airlines halt flights, and risks exacerbating a slowdown in growth in the world's second-largest economy. The Russian military was to start evacuating Russian citizens from China on Monday and Tuesday, Interfax and TASS news agencies reported. Kremlin spokesman Dmitry Peskov was quoted as saying the evacuations would be from regions that had been most affected by the outbreak. Peskov first said that evacuation will start on Saturday but later corrected himself. Russia has already reported its first two cases of coronavirus and restricted direct flights to China. China's National Health Commission said there were 2,102 new confirmed infections in China as of Friday, bringing the total to 11,791. Around two dozen other countries have reported another 137 cases. The death toll rose by 46 to 259, all in China. The Chinese data would suggest it is less deadly than the 2002-03 outbreak of Severe Acute Respiratory Syndrome (SARS), which killed nearly 800 people of the some 8,000 it infected, although such numbers can evolve rapidly. Download The Times of India News App for Latest World News."
"Hong Kong leader declares virus emergency, halts official visits to mainland China - Times of India","HONG KONG: Hong Kong leader Carrie Lam on Saturday declared a virus emergency in the Asian financial hub, announcing a package of measures to limit the city's links with mainland China. Schools, now on Lunar New Year holidays, would remain shut until Feb. 17, while inbound and outbound flights and high speed rail trips between Hong Kong and Wuhan would be halted. Lam said all official visits to the mainland and official Lunar New Year celebrations would be scrapped immediately. She also said she had sought the assistance from China's State Council to ensure mask supplies were adequate. The city's health authorities have confirmed 5 coronavirus cases, all linked to Wuhan, where the virus first appeared, with a further 122 people being treated as suspected of having the disease Download The Times of India News App for Latest World News."
"Cotton, castor prices fall as virus clouds export prospects | Ahmedabad News - Times of India","Ahmedabad: Prices of cotton and castor seed have eased in local markets, as the novel coronavirus outbreak in China has clouded export prospects. While China is a major buyer, Gujarat is a leading supplier of these commodities. Castor prices have declined to Rs 4,050 a quintal from Rs 4,180 a fortnight ago. Prices in tghe futures market are even lower, due to the uncertainty, market players say. China imports 2 lakh tonnes of castor oil worth Rs 2,500 crore every year, which is 40% of India’s castor oil exports. “There is no impact on exports currently. However, business sentiment has been dampened due to the coronavirus outbreak. If this situation persists and derivative product makers in China are compelled to shut factories, it will certainly reduce our exports,” said B V Mehta, executive director, the Solvent Extractors’ Association of India (SEA). According to Arun Dalal, a cotton broker from Ahmedabad, cotton prices have dipped by Rs 500 per candy (356kg) over the past week. The price of the Shankar-6 cotton variety has come down to between Rs 39,800 and Rs 39,900 from Rs 40,300-40,400 per candy. “Cotton exports to China have also slowed mainly because of the Lunar New Year holidays and the shutting down of a dozen Chinese cities to contain the coronavirus outbreak. Payments are being delayed and letters of credit (LCs) are not being honoured as banks are closed due to the holidays,” said Nirav Patel, a city-based cotton exporter. “Consignments are lying at ports and exporters are in a quandary as whether to ship goods to China or not. So far 5-6 lakh bales of cotton have been shipped to China from India and 3 lakh bales are presently stuck,” he added. “60% of the total exports of cotton yarn from spinning units in Gujarat goes to China. With production affected in Chinese factories due to the virus, demand has declined significantly. As a result, the price of 30 combed hosiery cotton yarn, which is exported to China, has gone down from Rs 207/kg to Rs 200/kg,” said Dr Bharat Boghra, chairman, All Gujarat Spinners’ Association (AGSA). “Several chemicals such as H-Acid, vinyl sulphone, J-Acid, Tobias acid, beta naphthol, naphthalene, gamma acid, K-Acid, among others are imported from China. With the outbreak, prices of these chemicals have risen significantly,” said Bhupendra Patel, chairman, Chemexil Gujarat region.“The prices are expected to remain high as the virus has crippled various provinces of China such as Hebei and Guangdong, where various factories are located,” he added. 20% raw material shortage expected Several Indian manufacturers are heavily dependent on China for raw-material imports and the coronavirus outbreak and resultant shutdown in China is expected to affect Indian manufacturers in a big way. Ritesh Goenka, director of an electronics OEM manufacturing company in China, said, “Due to the Chinese New Year, industrial units were to remain shut till February 2. However, based on the notification form the Chinese government, this has been extended to February 10 and it is expected the last even till February 20. As Indian industry is heavily import-dependent on China, a raw-material scarcity to the order or 20-30% of requirement is expected over the next three months.” “The shortage of raw materials will also lead to a significant increase in prices in the Indian market which will affect demand, as local players will wait for prices to fall. Overall, this is expected to hurt sales by at least 30%,” said Goenka. Download The Times of India News App for Latest City News."
"US advises no travel to China, where virus deaths top 200 - Times of India","BEIJING: The US advised against all travel to China as the number of cases of a worrying new virus spiked more than tenfold in a week, including the highest death toll in a 24-hour period reported Friday. The virus has infected almost 10,000 people globally in just two months, a worrying sign of its spread among people that prompted the World Health Organization to declare the outbreak a global emergency. The State Department's travel advisory told Americans currently in China to consider departing using commercial means, and requested that all non-essential US government personnel defer travel in light of the virus. China as of Friday morning counted 9,692 confirmed cases with a death toll of 213, including 43 new fatalities. The vast majority of the cases have been in Hubei province and its provincial capital, Wuhan, where the first illnesses were detected in December. No deaths have been reported outside China. The National Health Commission reported 596 cases have been ""cured and discharged from hospital."" WHO noted most people who got the illness had milder cases, though 20% experienced severe symptoms. Symptoms of the new coronavirus include fever and cough and in severe cases, shortness of breath and pneumonia. Meanwhile, China's foreign ministry said it will send charter flights to bring home residents of Hubei from overseas. It gave few details, but said those from Hubei and especially Wuhan would be sent directly back as soon as possible in light of the ""practical difficulties"" they were encountering. China has placed more than 50 million people in the region under virtual quarantine, while foreign countries, companies and airlines have cut back severely on travel to China and quarantined those who recently passed through Wuhan. The virus is believed to have a two-week incubation period, during which those infected can pass on the illness even if they show no symptoms such as fever and cough. Since China informed WHO about the new virus in late December, 18 countries have reported cases, as scientists race to understand how exactly the virus is spreading and how severe it is. Experts say there is significant evidence the virus is spreading among people in China and WHO noted with its emergency declaration Thursday it was especially concerned that some cases abroad also involved human-to-human transmission. It defines an international emergency as an ""extraordinary event"" that constitutes a risk to other countries and requires a coordinated international response. ""The main reason for this declaration is not because of what is happening in China but because of what is happening in other countries,"" WHO Director-General Tedros Adhanom Ghebreyesus told reporters in Geneva. ""Our greatest concern is the potential for this virus to spread to countries with weaker health systems which are ill-prepared to deal with it. ""This declaration is not a vote of non-confidence in China,"" he said. ""On the contrary, WHO continues to have the confidence in China's capacity to control the outbreak."" A declaration of a global emergency typically brings greater money and resources, but may also prompt nervous governments to restrict travel and trade to affected countries. The announcement also imposes more disease reporting requirements on countries. On Friday, the US Embassy in Beijing said it was authorizing the departure of family members and all non-emergency US government employees from Beijing and the consulates in the cities of Chengdu, Guangzhou, Shanghai, and Shenyang. Staff from the Wuhan consulate departed earlier this week. The decision was made ""out of an abundance of caution related to logistical disruptions stemming from restricted transportation and availability of appropriate health care related to the novel coronavirus,"" the embassy said. The level 4 ""Do Not Travel"" advisory is the highest grade of warning. Mike Wester, a businessman in Beijing who has lived in China for 19 years, said he has no plans to leave. ""I feel safer self-quarantining myself here at home than I do risking travel,"" said Wester. He pointed to potential risks from crowds at airports and being required to remove a mask for passport and security checks. Speaking by Skype from Utah, Kelly Flanagan, 36, a school counselor in China since 2011, said she is planning to stay out of China as she watches the virus spread. ""This is probably going to be awhile,"" said Flanagan, who said her Type 1 diabetes added to her health concerns. From the US she is working remotely with her students to help them pass English proficiency exams. Japan and Germany also advised against non-essential travel and Britain did as well, except for Hong Kong and Macao. Tedros said WHO was not recommending limiting travel or trade to China, where transport links have shut down in places and businesses including Starbucks and McDonald's temporarily closing hundreds of shops. ""There is no reason for measures that unnecessarily interfere with international travel and trade,"" he said. He added that Chinese President Xi Jinping had committed to help stop the spread of the virus beyond its borders. China's U.N. Ambassador Zhang Jun said Thursday evening in New York that ""we are still at a very critical stage in fighting the coronavirus"" but stressed that the epidemic is still mainly confined to China and urged the international community against any overreaction. He said China appreciated ""the friendly gesture made by the international community"" in providing medical equipment, and ""what are needed urgently,"" especially in Hubei province, are masks and other protective medical supplies including glasses. Although scientists expect to see limited transmission of the virus between people with close contact, like within families, the instances of spread to people who may have had less exposure to the virus is worrying. In Japan, a tour guide and bus driver became infected after escorting two tour groups from Wuhan. In Germany, five employees of German auto parts supplier Webasto became ill after a Chinese colleague visited. The woman had shown no symptoms of the virus until her flight back to China. ""That's the kind of transmission chain that we don't want to see,"" said Marion Koopmans, an infectious diseases specialist at Erasmus University Medical Center in the Netherlands and a member of WHO's emergency committee. On Friday, Thailand said a taxi driver became its first case of person-to-person spread. The Southeast Asian country, a popular travel destination for Chinese, has counted 19 cases in all. The new virus has now infected more people in China than were sickened there during the 2002-2003 outbreak of SARS, or severe acute respiratory syndrome, a cousin of the new virus. Both are from the coronavirus family, which also includes those that can cause the common cold. Download The Times of India News App for Latest World News."
"Possible virus case traps 7,000 on cruise ship - Times of India","ROME: A cruise ship owned by Carnival Corp. was blocked from leaving an Italian port with some 7,000 people on board, after a passenger came down with symptoms that raised concerns about a possible case of coronavirus. The ship was bound for La Spezia in the Liguria region, with 1,000 crew and 6,000 passengers, 750 of whom came from China, a port spokesman said Carnival’s Italian unit Costa Crociere SpA said that a 54-year-old woman from Macau is currently in isolation on board its Costa Smeralda cruise ship in the port of Civitavecchia, near Rome. A medical team from a Rome hospital has examined the patient, who demonstrated fever and respiratory symptoms, according to the Italian Coast Guard. The Costa Smeralda case could mark the first case of a cruise ship being affected by the coronavirus. It would also be the first confirmed case of the disease in Italy. Italian media reported that passengers were protesting the lockdown. “We don’t have information, no internet, because on the ship it doesn’t work,” Ansa new agency cited a passenger as saying. “But above all we’re having our meals together in the common areas and we don’t know if someone is infected.” Download The Times of India News App for Latest World News."
China rushes to build new hospital for virus within 10 days - Times of India,"BEIJING: China is rushing to build a new hospital in a staggering 10 days to treat patients at the epicentre of a deadly virus outbreak that has stricken hundreds of people, state media reported Friday. The facility in the central city of Wuhan is expected to be in use by February 3 to serve a rising number of patients infected by a coronavirus that has left at least 26 people dead and millions on lockdown in an effort to curb the spread. Dozens of excavators and trucks were filmed working on the site by state broadcaster CCTV. It will have a capacity of 1,000 beds spread over 25,000 square metres, the official Xinhua news agency said. Construction began as reports surfaced of bed shortages in hospitals designated as dealing with the outbreak, which has now infected 830 people across China. Xinhua said the new facility is aimed at ""alleviating the shortage of medical treatment resources and improving the ability to care for patients"". In 2003 China erected a hospital on Beijing's rural outskirts in barely a week to cater to a rapidly rising number of patients suffering from SARS, or Severe Acute Respiratory Syndrome, which killed 349 people in mainland China and 299 in Hong Kong in 2002-2003. Xiaotangshan Hospital consisted of prefabricated structures and Xinhua reported Friday that Wuhan was building the new facility based on the same model. The city of over 11 million people has been centralising its treatment of the new virus by isolating patients in 61 clinics and designated hospitals. Chinese officials have said the virus likely originated from wild animals at a seafood market in the city but it has since spread to several countries around Asia and beyond. The outbreak has prompted authorities in at least eight Chinese cities to impose travel restrictions and cancel public events to curb the spread. Download The Times of India News App for Latest World News."
 Shiv Sena: Why life-threatening viruses always come out of China? | India News - Times of India,"MUMBAI: Claiming that life-threatening viruses often originate in China, the Shiv Sena on Friday said the ""world community"" should find out if pathogens like novel coronavirus are emerging from ""efforts to produce biological weapons"". The outbreak of a new coronavirus was detected in China's Wuhan city earlier this month. The epidemic has killed 170 people and infected more than 7,000 worldwide. In the editorial of its mouthpiece 'Saamana', the Shiv Sena noted that several developed countries including the United States and Japan are combating the new virus. ""But it also needs to be traced how such life-threatening viruses are always spawned in China. China has a biological laboratory where the coronavirus was (first) found,"" it said. ""Experiments are carried out on different animals there ... The world community should also find out if such viruses are emerging out of efforts to produce biological weapons of mass destruction for the future,"" the party said. The Sena, which leads a coalition government in Maharashtra, also suggested that ""special squads"" be formed as a precautionary measure in India's northeastern states which share border with China to stop spread of the disease. In Maharashtra, at least 12 people have been quarantined at government hospitals for possible exposure to the virus, though no confirmed case has been found. Download The Times of India News App for Latest India News."
Coronavirus: Two under watch in Mumbai; special ward set up | Mumbai News - Times of India,"MUMBAI: Two persons who returned from China were kept under medical observation here for possible exposure to the novel coronavirus which has infected a large number of people in the neighbouring country, a BMC health officer said on Friday. In the wake of the coronavirus outbreak in China, the Brihanmumbai Municipal Corporation (BMC) has created an isolation ward at its Kasturba hospital in Chinchpokali. ""The isolation ward has been created for diagnosis and treatment of persons suspected to have the coronavirus infection,"" said Dr Padmaja Keskar, executive health officer of the BMC. Keskar said civic health authorities have been kept two persons, who returned from China, under observation for mild cough and exhibiting cold-related symptoms. Further details about the persons kept under surveillance were awaited. She said doctors at the Mumbai International Airport have been asked to send travellers returning from China to the isolation ward if they show any symptoms of the coronavirus. ""All private doctors in the city have been asked to alert us (the BMC) if they observe symptoms of the coronavirus in anyone who has returned from China,"" she said. According to Kasturba Hospital sources, they have received detailed instructions from the Maharashtra government about the coronavirus and how to deal with the illness and they have been instructed to strictly follow those. The coronavirus is a large family of viruses that causes illnesses ranging from the common cold to acute respiratory syndromes, but the virus that has killed people in China is a novel strain and not seen before. Common symptoms of the novel coronavirus strain include respiratory symptoms such as fever, cough, shortness of breath and breathing difficulties, according to the WHO. Download The Times of India News App for Latest City News."
North Korea says it has intensified efforts to block virus - Times of India,"PYONGYANG: North Korea is intensifying efforts to prevent the spread of a new virus from China into the isolated country by blocking tourists, reducing flights and mobilizing more screening efforts, a health official said Thursday. Kim Dong Gun, a director from the North's Health Ministry, told The Associated Press the North has taken “strong preventative measures so as not to allow this virus come into our homeland.” Kim said the country's anti-epidemic headquarters has strengthened inspections at borders, harbors and airports, while health workers are “exerting all their efforts to find out, segregate and cure any patients and any suspected patients.” Local governments under the guidance of the central public health committee ""are devoting all their energies to block the spread of the novel coronavirus,” Kim said. North Korea has yet to report any illnesses from the new type of coronavirus that was first detected last month in neighboring China. It has sickened thousands, most of them China, but South Korea has reported six cases. Pedestrians and children walking on Pyongyang's streets were wearing face masks. Doctors at the capital's No. 3 Hospital discussed news about the outbreak in China and other countries. Also on Thursday, South Korea said the Koreas have agreed to suspend operations of their liaison office in the North Korean border town of Kaesong until the outbreak is controlled. Dozens of South Korean officials returned home Thursday evening. The North's official Korean Central News Agency said emergency anti-epidemic headquarters have been established in Pyongyang and elsewhere and said the North will maintain an emergency alert status until the risk of infections disappear. The official Rodong Sinmun newspaper recently called the fight against the virus a matter of ""national existence."" North Korea's state media has been increasing its coverage of the outbreak as it grew in number and beyond the epicenter. Before the Lunar New Year holiday, the North began telling foreign embassies and tour operators it had planned strengthened travel controls and quarantine measures. All tourism to North Korea has virtually stopped, while travelers with essential reasons to enter the country can expect a month in quarantine. Flights from Pyongyang to Beijing and Vladivostok have been reduced to a minimum. North Korea took similar precautions during the Ebola outbreak in 2014-2015 and the 2003 spread of SARS. The North even suspended South Korean tours to Diamond Mountain resort for two months in 2003, temporarily depriving itself of a valuable cash source, to guard itself against SARS. Download The Times of India News App for Latest World News."
Govt hospitals to start ante-natal hepatitis check | Kolkata News - Times of India,"KOLKATA: State-run hospitals will soon start ante-natal checking for hepatitis B in order to prevent mother-to-child transmission of the virus. This is one of the various measures that the state health department is taking up to combat hepatitis, in sync with the World Health Organisation’s (WHO) target to eliminate the virus by 2030. “We are setting up ante-natal screening facilities for hepatitis B in all state-run hospitals across the state. This will help us take measures in case the woman is detected positive,” said a health department official on the sidelines of a dissemination meeting on hepatitis, organised by Liver Foundation West Bengal (LFWB) on Thursday. “We need to spread awareness to every health worker so that they understand the disease burden. This will help tackle the hepatitis menace to a great extent,” said Ajay Chakraborty, director of health services. Download The Times of India News App for Latest City News."
Policymakers fret over risk to global growth from China virus outbreak - Times of India,"By Lindsay Dunsmuir and Leika KiharaWASHINGTON/TOKYO (Reuters) - A rapidly spreading virus outbreak in China is emerging as a potentially major new risk to the global economy and leaving policymakers, still grappling with the impact of the Sino-U.S. trade war, fretting over the widening fallout.In a sign of alarm over the possible damage, Bank of Japan Deputy Governor Masayoshi Amamiya said on Thursday China's huge presence in the world economy must be taken into account in gauging the impact the outbreak could have on global growth.Stocks around the world tumbled on Thursday as the death toll from the spread of the coronavirus reached 170, forcing airlines to cut flights and some stores to close.The potential impact on the world economy from the outbreak took center stage in U.S. Federal Reserve Chair Jerome Powell's news conference on Wednesday.""China's economy is very important in the global economy now, and when China's economy slows down we do feel that - not as much though as countries that are near China, or that trade more actively with China, like some of the Western European countries,"" Powell said.Japanese Prime Minister Shinzo Abe also voiced concern on Thursday, saying he was closely watching the impact on Japan's economy including declining inbound tourism.Zhang Ming, an economist at the Chinese Academy of Social Sciences, a top government think tank, projected the outbreak would cut China's first-quarter growth by one percentage point to 5% or lower.China has imposed travel restrictions and shut businesses to contain the outbreak, but has not quelled rising concern among companies and governments across the world.Asian stocks sank on Thursday as the death toll from the virus rose and more cases were reported around the world.""Apart from the risk to human lives, it is likely to hit travel and consumption activities. In a scenario of widespread infection, it could materially weaken economic growth and fiscal positions of governments in Asia,"" S&P said on Thursday.BIGGER DAMAGE THAN SARSAnalysts are comparing the current coronavirus outbreak to the 2002-2003 Severe Acute Respiratory Syndrome (SARS) epidemic, which led to about 800 deaths and slowed Asia's economic growth.Many say the impact on global growth could be bigger this time as China now accounts for a larger share of the world economy, a view echoed by BOJ's Amamiya.The number of Chinese tourists visiting Japan has increased by more than 20 times since then, Amamiya said. ""The outbreak also spread during China's Lunar (New Year) holiday, when consumption tends to peak,"" he added.""We're looking very carefully at developments, including how much the impact could spread,"" Amamiya said in a seminar in Tokyo hosted by Jiji news agency.The fallout from the epidemic casts a shadow over the Bank of Japan's projection that global growth will pick up around mid-year and help Japan's economy sustain a moderate recovery.China is Japan's second-largest export destination. The Chinese make up 30% of all tourists visiting Japan and nearly 40% of the total sum foreign tourists spent last year, an industry survey showed. (Reporting by Lindsay Dunsmuir in Washington and Leika Kihara in Tokyo, Additional reporting by Ann Saphir in San Francisco; Editing by Paul Simao and Jacqueline Wong)This story has not been edited by The Times of India and is auto–generated from a syndicated feed we subscribe to.Download The Times of India News App for Latest World News.(This story has not been edited by timesofindia.com and is auto–generated from a syndicated feed we subscribe to.)"
What is novel coronavirus (2019-nCoV)? | Hyderabad News - Times of India,"In the wake of the spread of novel coronavirus, local authorities suggest people cancel their travel plans to China, Taiwan, Japan, Thailand, South Korea and the US. Download The Times of India News App for Latest City News."
"China counts 170 virus deaths, new countries find infections - Times of India","BEIJING: China counted 170 deaths from a new virus Thursday and more countries reported infections, including some spread locally, as foreign evacuees from China's worst-hit region returned home to medical observation and even isolation. India and the Philippines reported their first cases, in a traveler and a student who had both been in Wuhan, the central Chinese city where the new type of coronavirus first surfaced in December. South Korea confirmed a case that was locally spread, in a man who had contact with a patient diagnosed earlier. Locally spread cases outside China have been a worrying concern among global health officials, as potential signs of the virus spreading more easily and the difficulty of containing it. The World Health Organization is reconvening experts on Thursday to assess whether the outbreak should be declared a global emergency. The new virus has now infected more people in China than were sickened there during the 2002-2003 SARS outbreak. Thursday's figures for mainland China cover the previous 24 hours and represent an increase of 38 deaths and 1,737 cases for a total of 7,711. Of the new deaths, 37 were in Hubei province, of which Wuhan is the capital, and one was in the southwestern province of Sichuan. Three of Japan's confirmed cases were among a group of evacuees who returned on a government-chartered flight from Wuhan on Wednesday. Japan's foreign ministry said a second flight carrying 210 Japanese evacuees landed Thursday at Tokyo's Haneda airport. Reports said nine of those aboard the flight showed signs of cough and fever. India's health ministry said a student in Kerala state who had been studying in Wuhan was confirmed to have the virus after returning home during the Lunar New Year break. Philippine health officials say a woman who traveled to the country from Wuhan via Hong Kong had tested positive. The United States evacuated 195 Americans from Wuhan who are being tested and monitored at a Southern California military base. A statement from the Embassy in Beijing said additional evacuation flights were being planned for Monday or surrounding days. France, New Zealand, Australia, India, Singapore and other countries are also trying to get out their citizens. Taiwan, the self-governing republic China considers its own territory, has also asked to be able to repatriate its passport holders from Wuhan, but it, and the United Kingdom, said they were awaiting approval from Beijing. In South Korea, residents in two cities where quarantine facilities are being prepared threw eggs and water bottles at government officials to protest plans to isolate in the neighborhood 700 South Koreans the government plans to evacuate from China. Amid reports of shortages in food and daily necessities in hot-spot areas, Chinese authorities are ""stepping up efforts to ensure continuous supply and stable prices,"" the official Xinhua News Agency reported. It cited ministry of commerce data showing current reserves in Wuhan can ensure a secure supply of rice and cooking oil for more than 15 days, pork and eggs for more than 10 days and vegetables for about five days. China's highly developed online shopping and home delivery businesses were important in ensuring those confined to home by choice or by order could get food and other essentials. ""I'd just like to ask that folks don't order anything other than the daily necessities,"" Hou Yanbo, deputy director of market supervision from the National Post Administration, told reporters at a daily briefing. China extended its Lunar New Year holiday to Sunday to try to contain the virus, but the wave of returning travelers could potentially cause the virus to further spread. Transport ministry spokesman Wu Chungeng outlined a series of rigorous temperature checks and other ""severe measures"" to detect possibly infectious passengers. Transport restrictions such as those isolating Wuhan and suspending inter-provincial bus services would remain in place, Wu said. ""It's definitely very challenging, but we're confident we can exert effective control,"" Wu told reporters at the briefing. School openings in Hong Kong, Beijing and other regions have been extended by at least two weeks. The WHO emergencies chief, Michael Ryan, spoke in Geneva after returning from Beijing. He said China was taking ""extraordinary measures in the face of an extraordinary challenge"" posed by the outbreak. To date, about 99% of the cases are in China. Ryan estimated the death rate of the new virus at 2%, but said the figure was very preliminary. With fluctuating numbers of cases and deaths, scientists are only able to produce a rough estimate of the fatality rate and it's likely many milder cases of the virus are being missed. In comparison, the SARS virus killed about 10% of people who caught it. The new virus is from the coronavirus family, which includes those that can cause the common cold as well as more serious illnesses such as SARS and MERS. Scientists say there are many questions to be answered about the new virus, including just how easily it spreads and how severe it is. Chinese authorities have demanded anyone who traveled from or through Wuhan report to health authorities and self-quarantine themselves for 14 days, the maximum incubation period during which patients can be infectious even if they don't show symptoms. China has been largely praised for a swift and effective response to the outbreak, although questions have been raised about the police suppression of what were early on considered mere rumors —a reflection of the one-party Communist state's determination to maintain a monopoly on information in spite of smart phones and social media. That stands in stark contrast to the initial response to SARS, when medical reports were hidden as state secrets. The delayed response was blamed for allowing the disease to spread worldwide, killing around 800 people. This time, in addition to working with WHO, China's health minister Ma Xiaowei has been in touch with foreign colleagues, including US Secretary of Health and Human Services Alex Azar. Download The Times of India News App for Latest World News."
"Wary of irking China, Trump offers rosy take on virus threat - Times of India","WASHINGTON: President Donald Trump had plenty to talk about during his latest big campaign rally, regaling a friendly crowd in New Jersey with his thoughts about impeachment, the economy, the border wall, local politics and much more. But the president was conspicuously quiet about one big issue that has much of the globe on pins and needles: the spread of a deadly new type of coronavirus. A self-described germaphobe, Trump has had little to say in public about the new virus that so far has killed more than 170 people in China, sickened thousands more there and led to a handful of confirmed cases in the U.S. And he speaks in broad terms when he does talk about it. “We're very much involved with them, right now, on the virus that's going around,” Trump said of China before signing a trade deal at the White House on Wednesday. He said he had discussed the situation with Chinese President Xi Jinping and added, “We're working very closely with China.” Aides and confidants say Trump's careful approach is part of a political strategy crafted to avoid upsetting the stock market or angering China by calling too much attention to the virus or blaming Beijing for not managing the situation better, according to a White House official and a Republican close to the White House. They spoke on condition of anonymity because they were not authorized to discuss private conversations. Later Wednesday, Trump tweeted out photos from a briefing on the virus he attended with administration officials in the Situation Room, writing that “we have the best experts anywhere in the world and they are on top of it 24/7!” In keeping with the low-profile approach, the White House announced by email Wednesday night that the meeting included members of a task force that will lead the US response to the new virus. The 12-person team is chaired by Secretary of Health and Human Services Alex Azar and coordinated through the National Security Council. The president's comments contrast sharply with the fierce criticism he lobbed at his predecessor, President Barack Obama, during the 2014-15 Ebola crisis, which left more than 11,000 dead in three West African nations. At the time, Trump ripped into Obama as a “dope” and “incompetent"" and called for a travel ban on visitors from Ebola-infected countries. Trump also advocated preventing infected American health care workers from coming home for treatment. Obama faced some criticism from public health officials for being slow to address the Ebola crisis initially, but also received plaudits for eventually attacking it with vigor. He nudged Congress to make a USD 5.4 billion emergency appropriation to aid the fight and sent 3,000 US troops to West Africa to help with the international response. Lawrence Gostin, a professor of global health law at Georgetown University, said he's taken a measure of comfort in the fact that Trump, so far, hasn't overreacted and has resisted “fanning the flames” as he did with his rhetoric during the Ebola crisis. That leaves room, Gostin said, for public health professionals to take the lead. ""As long as that continues and as long as there isn't political interference or mass quarantines in the U.S. or outright travel bans, I will feel comfortable with how the White House is handling it,” Gostin said. He added that he'd like to see Trump ask Congress for a $1 billion emergency appropriation to help agencies battling to contain the virus. Trump is well aware the virus outbreak in China could create a wild card for the US economy during an election year. And he has long prioritized the US economic relationship with China, especially during trade negotiations, and similarly largely held his tongue during widespread protests in Hong Kong. He also takes enormous pride in the personal relationship he's developed with Xi and has commended him for demonstrating “transparency"" as he deals with the crisis. Trump said “we have it totally under control” when he was asked about the new type of coronavirus while in Switzerland last week to attend an economic conference. And in a separate Twitter posting, he offered reassurance but scant detail for his confidence. Download The Times of India News App for Latest World News."
